1,2,6,7,4,3,5,0
0,2,6,4,3,7,5,1
3,1,4,6,0,5,7,2
2,4,1,6,5,0,7,3
5,3,6,2,1,7,0,4
4,3,6,7,2,1,0,5
7,4,1,2,3,5,0,6
6,4,1,5,0,2,3,7
