1,2,3,5,6,4,7,8,0
0,2,4,3,5,7,6,8,1
3,4,1,5,7,6,0,8,2
2,4,1,5,6,0,7,8,3
2,3,1,5,7,6,0,8,4
6,7,2,8,4,3,1,0,5
5,7,2,8,3,1,0,4,6
5,8,6,2,4,1,3,0,7
7,5,6,2,4,1,3,0,8
