1,2,3,6,4,7,5,0
2,0,3,4,7,6,5,1
1,3,0,4,7,6,5,2
1,4,6,7,2,5,0,3
7,6,3,5,1,0,2,4
4,6,7,3,1,0,2,5
4,7,5,3,0,1,2,6
4,6,5,3,1,0,2,7
