1,4,2,9,3,5,8,6,7,0
0,4,2,3,5,9,6,8,7,1
3,1,0,4,5,9,6,8,7,2
2,1,0,4,5,9,6,8,7,3
9,5,1,8,6,0,2,7,3,4
6,4,7,9,1,8,2,0,3,5
7,5,8,4,9,1,2,0,3,6
8,6,9,5,4,1,2,0,3,7
7,9,6,4,5,1,0,2,3,8
8,4,7,5,6,1,0,2,3,9
