1,2,6,3,9,8,5,7,4,0
0,2,6,8,7,3,4,5,9,1
4,3,1,5,0,6,7,8,9,2
2,4,1,5,0,6,8,7,9,3
2,3,1,5,7,6,8,0,9,4
2,3,4,1,7,0,6,8,9,5
8,7,1,9,0,2,4,5,3,6
6,8,1,9,4,2,5,0,3,7
6,7,1,9,4,2,0,3,5,8
6,7,8,1,0,2,4,5,3,9
