1,2,8,9,3,7,5,4,6,0
0,2,8,9,3,7,5,4,6,1
1,3,4,0,5,8,7,6,9,2
4,2,5,6,1,7,8,0,9,3
3,2,5,6,1,7,8,0,9,4
6,7,3,8,4,2,1,9,0,5
5,7,3,4,8,2,1,9,0,6
8,5,9,6,3,1,2,0,4,7
9,7,1,5,0,2,3,6,4,8
8,7,1,0,5,2,3,6,4,9
