1,2,3,4,7,6,5,0
0,2,3,4,7,6,5,1
3,1,0,4,7,6,5,2
2,4,6,5,7,1,0,3
6,5,7,3,2,1,0,4
4,6,7,3,2,1,0,5
4,5,7,3,2,1,0,6
4,5,6,3,2,1,0,7
