1,2,3,4,5,7,6,0
0,2,3,4,5,7,6,1
4,3,1,5,7,0,6,2
2,4,1,5,0,6,7,3
2,3,1,5,0,6,7,4
7,6,2,3,4,1,0,5
5,7,2,3,4,1,0,6
5,6,2,1,3,4,0,7
