1,2,3,4,8,5,7,6,0
2,0,3,4,5,8,6,7,1
3,1,4,5,0,8,6,7,2
4,2,5,1,6,7,8,0,3
3,2,5,1,7,6,0,8,4
3,6,2,7,8,4,1,0,5
7,8,5,3,2,4,1,0,6
6,8,5,3,4,2,0,1,7
6,7,5,2,3,4,1,0,8
