1,2,7,8,3,5,4,6,0
0,7,2,5,3,8,4,6,1
3,1,0,7,4,5,8,6,2
4,2,5,1,7,6,0,8,3
3,5,6,2,7,1,8,0,4
6,4,7,3,1,8,2,0,5
5,4,7,8,3,1,2,0,6
8,5,1,6,0,2,4,3,7
7,1,5,6,0,4,2,3,8
