1,2,8,3,7,4,6,5,0
2,0,3,8,4,7,5,6,1
1,3,0,4,8,5,7,6,2
8,4,2,7,5,1,6,0,3
5,3,8,6,2,7,1,0,4
6,4,7,3,8,2,1,0,5
5,7,4,8,3,2,1,0,6
6,8,5,3,4,2,0,1,7
7,3,4,6,2,5,0,1,8
