1,2,8,6,5,4,3,7,0
2,0,3,4,5,6,8,7,1
1,3,4,0,5,8,6,7,2
2,1,4,0,5,8,6,7,3
2,5,7,6,8,3,1,0,4
8,6,7,4,2,0,1,3,5
5,7,8,4,0,2,1,3,6
5,6,8,4,2,0,1,3,7
5,7,6,4,0,2,1,3,8
