1,2,3,4,6,5,7,0
2,0,3,4,6,5,7,1
4,3,1,5,0,6,7,2
2,4,1,0,5,6,7,3
2,5,3,7,6,1,0,4
6,7,4,2,1,3,0,5
5,7,4,2,1,0,3,6
5,6,4,2,1,3,0,7
