1,2,3,4,5,6,7,8,0
2,0,3,4,5,7,6,8,1
3,1,4,5,0,7,6,8,2
4,2,5,1,8,6,7,0,3
3,2,5,1,8,0,6,7,4
8,7,6,3,2,4,1,0,5
5,8,3,7,2,4,1,0,6
5,8,3,6,2,4,1,0,7
5,7,6,3,4,2,1,0,8
