1,2,3,4,7,6,9,5,8,0
0,2,3,7,4,6,9,5,8,1
1,3,5,4,0,6,9,7,8,2
4,5,2,6,9,7,8,1,0,3
3,5,2,6,7,8,1,9,0,4
3,4,2,6,8,9,7,1,0,5
8,9,7,3,5,4,2,1,0,6
6,8,9,3,4,1,2,5,0,7
6,7,9,3,5,4,2,1,0,8
6,7,8,3,5,2,4,1,0,9
