1,3,2,4,9,5,7,8,6,10,15,14,13,11,12,16,21,18,17,20,19,22,23,24,26,25,27,28,29,31,30,32,33,0
2,0,3,4,5,6,7,8,9,10,12,14,13,11,15,16,18,17,20,21,19,22,24,23,27,26,25,28,29,31,30,32,33,1
1,3,0,4,8,6,7,9,5,10,12,11,14,13,15,16,18,20,19,21,17,22,24,23,27,26,25,28,31,29,30,32,33,2
1,2,0,4,5,6,7,8,9,14,10,12,13,15,11,16,18,17,20,19,21,22,24,23,27,25,26,28,29,31,30,32,33,3
6,5,7,1,8,9,3,0,2,10,14,12,13,15,11,16,18,17,20,19,21,22,24,23,27,25,26,28,29,31,30,32,33,4
4,6,14,1,7,9,3,0,13,10,15,8,2,12,11,16,17,18,19,21,20,22,23,24,26,25,27,28,29,31,30,32,33,5
4,5,7,1,12,3,2,14,10,8,13,9,0,11,15,18,16,17,20,19,21,24,22,23,27,25,26,28,31,29,30,32,33,6
9,8,4,10,11,5,6,12,1,13,0,15,2,14,3,16,20,18,21,19,17,22,24,23,27,26,25,28,29,31,30,32,33,7
7,9,10,4,2,11,12,1,6,0,5,13,3,15,14,20,16,18,19,21,17,22,24,27,26,25,23,28,31,29,30,32,33,8
7,8,4,10,0,15,11,5,1,13,2,14,6,12,3,16,21,20,19,18,17,22,23,26,24,25,27,28,29,30,31,32,33,9
12,11,13,7,8,14,15,9,4,16,6,20,18,5,19,21,17,1,2,0,22,3,24,23,27,25,26,28,29,31,30,32,33,10
10,12,20,7,13,8,9,15,19,21,16,18,14,4,6,17,5,22,27,26,1,24,25,2,0,23,3,28,29,31,30,32,33,11
10,11,13,7,6,18,8,14,16,4,20,15,9,19,5,17,21,1,2,24,22,0,3,27,23,25,26,28,31,29,30,32,33,12
15,14,10,16,17,11,12,18,7,19,21,5,9,20,4,6,8,22,23,24,1,0,25,26,2,27,3,28,29,31,30,32,33,13
13,15,5,16,10,17,18,12,4,6,7,9,11,19,21,8,20,1,3,22,0,23,24,2,25,26,27,28,29,31,30,32,33,14
13,14,10,16,21,9,17,11,7,19,5,12,18,4,20,8,6,22,23,1,0,24,26,25,2,3,27,28,29,31,30,32,33,15
18,17,19,13,14,20,21,15,22,10,24,23,12,11,25,7,26,27,5,9,6,4,8,28,29,31,1,30,0,2,3,32,33,16
16,18,13,19,23,14,15,22,21,24,20,10,12,11,25,26,5,7,27,29,28,9,4,6,31,8,30,1,32,0,3,2,33,17
16,17,19,13,24,12,14,20,22,10,23,11,21,15,25,7,6,27,5,4,26,8,9,28,31,29,1,30,2,32,3,0,33,18
21,20,16,22,18,17,24,23,25,13,11,26,27,15,10,12,14,28,29,31,7,9,30,8,5,4,6,32,1,0,33,2,3,19
19,21,11,22,16,27,18,24,25,10,13,12,26,17,23,15,14,28,7,8,9,31,29,30,4,6,5,32,1,2,0,33,3,20
19,20,16,22,26,15,23,11,13,17,25,10,27,18,24,14,12,28,9,29,7,30,31,8,5,4,6,32,1,0,2,33,3,21
23,24,25,19,20,26,27,21,16,28,17,29,18,31,30,13,11,15,32,10,12,14,33,7,9,8,5,6,4,1,0,2,3,22
22,24,25,19,17,29,21,26,28,16,18,31,20,27,30,13,15,32,14,11,10,12,33,7,9,5,4,6,8,1,0,2,3,23
22,23,25,19,18,27,20,31,16,28,17,29,26,21,30,32,13,12,11,10,14,15,33,7,6,9,8,5,4,1,2,0,3,24
27,26,22,28,30,24,23,29,19,31,20,21,16,32,17,18,11,33,13,15,10,12,14,7,9,8,4,5,6,1,0,2,3,25
25,27,28,22,21,30,29,19,23,20,24,31,16,17,11,32,18,15,13,10,33,12,14,9,7,8,5,4,6,1,0,2,3,26
25,26,22,28,20,30,24,19,31,21,23,29,16,32,18,11,33,17,13,10,12,15,14,7,8,9,6,4,5,1,2,0,3,27
29,30,31,25,26,27,22,32,23,24,33,19,20,21,16,17,18,11,13,15,10,12,14,7,9,8,5,4,6,1,0,2,3,28
28,30,31,25,23,26,32,22,24,27,19,21,33,17,20,16,18,13,15,11,10,14,12,7,9,5,8,4,6,1,0,2,3,29
28,29,25,31,26,27,32,33,22,23,24,19,21,20,16,17,18,11,13,15,10,12,14,7,9,8,4,5,6,1,0,2,3,30
28,32,29,30,25,24,27,33,22,23,26,19,20,21,18,16,17,13,11,12,15,10,14,7,9,8,6,5,4,1,2,0,3,31
31,33,28,30,29,25,24,27,22,23,26,19,20,21,18,17,16,13,11,15,12,10,14,7,9,8,6,5,4,1,2,0,3,32
32,31,30,28,29,27,25,24,26,22,23,20,19,21,18,16,17,11,13,12,10,15,14,7,8,9,6,4,5,1,2,0,3,33
