1,3,2,4,6,7,5,0
3,0,2,4,6,5,7,1
1,3,0,4,7,5,6,2
1,2,0,4,5,6,7,3
5,6,7,1,2,3,0,4
4,6,7,1,3,2,0,5
4,5,7,1,0,3,2,6
4,6,5,1,2,0,3,7
