1,2,7,3,6,4,5,0
0,2,7,3,6,4,5,1
3,1,4,7,0,6,5,2
4,2,5,6,1,7,0,3
5,6,3,7,2,1,0,4
4,6,3,7,2,1,0,5
4,7,5,3,1,2,0,6
6,1,4,2,0,3,5,7
