1,2,7,3,6,4,5,0
0,2,3,7,4,6,5,1
7,3,1,0,6,4,5,2
4,2,7,5,1,6,0,3
5,3,6,2,7,1,0,4
6,4,7,3,2,1,0,5
5,7,4,2,3,1,0,6
6,2,3,5,1,0,4,7
