1,2,3,4,6,7,5,0
0,2,3,4,6,7,5,1
1,0,3,4,6,7,5,2
1,4,5,2,6,7,0,3
7,6,5,3,1,0,2,4
4,6,7,3,1,0,2,5
4,5,7,3,0,1,2,6
4,5,6,3,0,1,2,7
