1,7,2,5,3,4,6,0
0,7,2,5,3,4,6,1
3,1,0,4,7,5,6,2
4,2,5,1,7,6,0,3
3,5,6,2,7,1,0,4
6,4,7,3,1,2,0,5
5,4,7,3,1,2,0,6
5,1,6,0,4,2,3,7
