1,2,3,4,8,5,7,6,0
0,2,3,4,8,5,7,6,1
3,1,0,8,4,7,5,6,2
2,4,8,1,5,7,6,0,3
3,5,8,6,2,7,1,0,4
6,4,7,3,8,2,1,0,5
7,5,8,4,3,2,1,0,6
6,8,5,3,4,2,1,0,7
7,3,2,4,6,5,1,0,8
