1,2,3,5,9,6,4,7,8,0
0,2,3,5,9,6,4,7,8,1
1,3,4,5,0,6,7,9,8,2
5,4,6,2,8,9,7,1,0,3
3,5,6,2,8,7,9,1,0,4
3,4,6,2,8,9,1,7,0,5
7,8,9,3,4,5,2,1,0,6
6,8,9,3,4,2,5,1,0,7
6,9,7,3,4,5,2,1,0,8
6,8,7,3,5,1,2,4,0,9
