4,1,3,2,5,7,6,0
2,0,3,4,5,7,6,1
1,3,4,0,5,7,6,2
5,4,2,6,7,1,0,3
3,0,2,1,5,7,6,4
7,6,3,4,2,0,1,5
5,7,3,2,4,1,0,6
5,6,3,2,4,1,0,7
