1,2,9,4,3,8,5,7,6,0
2,0,3,4,9,5,8,6,7,1
1,3,4,0,5,9,6,8,7,2
2,1,4,5,0,9,6,8,7,3
9,5,2,3,8,6,1,7,0,4
6,4,9,7,2,3,8,1,0,5
7,5,8,4,9,2,3,1,0,6
6,8,5,9,4,2,3,1,0,7
7,9,6,4,5,2,0,1,3,8
8,4,5,7,2,6,0,1,3,9
