1,2,3,4,7,5,6,0
0,2,3,4,5,7,6,1
3,1,4,6,7,5,0,2
2,1,4,6,0,5,7,3
5,7,6,2,3,1,0,4
4,6,7,2,1,3,0,5
4,5,7,2,3,1,0,6
4,6,5,2,1,3,0,7
