1,2,3,4,5,6,7,8,0
2,3,0,4,5,6,8,7,1
1,3,0,4,5,8,7,6,2
4,1,2,5,0,6,7,8,3
3,5,7,8,6,1,2,0,4
8,7,6,4,3,1,2,0,5
5,8,7,4,3,1,2,0,6
5,6,8,4,3,1,2,0,7
5,6,7,4,3,1,2,0,8
