1,2,3,4,5,6,8,9,7,0
2,0,3,4,5,6,8,9,7,1
3,1,4,5,0,6,8,9,7,2
4,2,5,1,6,8,9,7,0,3
3,2,5,1,6,9,8,7,0,4
3,6,2,7,8,9,4,1,0,5
8,9,7,5,3,4,2,1,0,6
6,9,8,5,3,4,2,1,0,7
6,7,9,5,4,3,2,1,0,8
6,7,8,5,4,3,2,1,0,9
