1,2,3,4,6,5,7,8,0
0,2,3,4,6,5,7,8,1
1,3,0,4,6,5,7,8,2
4,2,5,1,6,0,7,8,3
6,5,3,7,2,8,1,0,4
4,6,3,7,2,8,1,0,5
4,7,5,8,3,2,1,0,6
8,6,4,5,3,2,1,0,7
7,6,4,5,3,2,1,0,8
