1,2,3,8,4,7,5,6,0
0,2,3,4,8,7,5,6,1
1,0,3,4,8,5,7,6,2
4,8,1,2,0,5,7,6,3
5,3,6,8,1,7,2,0,4
6,4,7,3,8,1,2,0,5
5,7,8,4,3,1,2,0,6
6,8,5,3,4,1,0,2,7
7,3,6,4,1,5,0,2,8
