1,2,3,4,5,9,6,7,8,0
0,2,3,4,5,9,6,7,8,1
1,3,0,4,9,5,6,7,8,2
4,2,5,1,9,6,0,8,7,3
5,3,2,6,9,1,8,7,0,4
4,6,7,8,9,3,2,1,0,5
9,8,7,5,4,3,2,1,0,6
6,9,8,5,4,3,2,1,0,7
6,7,9,5,4,3,2,1,0,8
6,7,8,5,3,4,2,1,0,9
