1,2,3,7,4,5,6,0
2,0,3,4,7,5,6,1
1,0,3,4,5,7,6,2
1,4,7,2,6,5,0,3
7,3,5,6,1,0,2,4
4,7,6,3,1,2,0,5
4,7,3,5,1,0,2,6
4,6,5,3,1,0,2,7
