1,2,3,6,4,5,7,9,8,0
0,2,3,4,6,5,7,9,8,1
1,0,3,4,5,6,7,9,8,2
1,4,2,0,5,6,7,9,8,3
5,6,3,7,1,8,9,0,2,4
4,6,3,7,1,9,8,0,2,5
4,5,3,7,0,1,8,9,2,6
8,9,4,6,5,3,1,0,2,7
7,9,4,6,5,3,1,0,2,8
7,8,4,5,3,6,1,2,0,9
