1,8,2,6,3,4,7,5,0
0,8,2,6,3,4,7,5,1
3,1,4,0,8,6,5,7,2
2,4,5,1,6,8,0,7,3
5,3,6,2,7,8,1,0,4
4,3,6,7,2,8,1,0,5
7,8,4,5,1,3,2,0,6
6,8,4,5,1,3,2,0,7
1,6,7,0,2,4,3,5,8
