1,2,3,7,4,6,5,8,0
0,2,3,4,7,6,5,8,1
1,3,0,4,7,6,5,8,2
4,2,5,1,6,7,8,0,3
6,5,3,8,7,2,1,0,4
4,6,3,8,7,2,1,0,5
4,7,8,5,3,2,1,0,6
6,8,4,2,3,5,1,0,7
6,4,7,5,3,2,1,0,8
