1,2,3,4,7,5,8,6,0
3,0,2,4,5,8,7,6,1
1,3,0,4,5,8,7,6,2
1,2,0,4,8,5,7,6,3
5,1,2,6,3,8,0,7,4
8,7,6,4,1,0,3,2,5
5,8,7,4,1,0,3,2,6
5,6,8,4,0,1,3,2,7
5,6,7,4,3,1,0,2,8
