1,3,2,4,5,6,7,0
2,3,0,4,5,6,7,1
1,3,0,4,5,6,7,2
1,4,2,0,5,6,7,3
3,5,1,6,2,0,7,4
6,4,7,3,1,2,0,5
5,7,4,3,1,0,2,6
6,5,4,3,1,0,2,7
