1,2,3,4,6,5,7,8,0
0,2,3,4,5,6,7,8,1
3,1,4,5,6,0,7,8,2
2,1,4,5,0,7,6,8,3
6,5,7,2,3,8,1,0,4
4,6,7,2,1,8,3,0,5
4,5,7,2,8,1,3,0,6
8,4,5,6,2,3,1,0,7
7,4,6,5,2,3,1,0,8
