1,2,3,5,7,6,4,8,9,11,10,14,12,13,22,15,19,16,18,21,17,26,28,23,24,20,27,25,33,29,30,31,32,0
0,2,3,5,4,6,8,7,9,11,10,12,13,14,22,15,19,16,18,21,17,26,23,28,24,20,27,25,29,33,30,31,32,1
1,0,3,4,8,6,5,7,9,10,11,13,12,14,15,16,19,22,18,17,21,26,20,23,24,28,27,25,33,29,30,32,31,2
5,4,6,1,8,7,2,0,9,11,10,12,13,14,19,22,15,16,18,21,17,23,26,20,24,28,27,25,29,33,30,32,31,3
3,5,6,1,10,2,8,9,11,0,7,12,13,19,14,16,15,18,22,17,21,20,23,26,24,28,25,27,29,33,30,32,31,4
3,4,6,1,11,7,0,9,10,2,8,12,14,22,19,13,15,18,21,16,23,17,20,26,28,24,27,25,29,33,30,31,32,5
7,8,3,9,11,10,5,4,1,12,13,14,0,2,15,22,16,19,18,17,21,26,20,24,23,28,27,25,33,29,30,32,31,6
6,8,9,3,14,1,11,5,12,0,13,10,4,2,22,15,19,18,21,26,16,17,28,24,23,27,20,25,33,29,30,31,32,7
6,7,3,9,13,1,10,4,12,2,14,11,5,0,15,16,17,22,19,18,26,21,20,24,23,28,25,27,33,30,29,32,31,8
10,11,6,12,13,7,8,14,3,15,4,5,19,16,18,22,17,1,21,20,26,2,0,23,24,28,25,27,29,33,30,32,31,9
9,11,12,6,4,16,8,13,15,3,19,5,18,14,7,17,1,22,20,21,2,0,23,26,24,25,28,27,29,33,30,32,31,10
9,10,19,12,6,5,22,14,7,3,18,15,21,4,13,8,16,23,20,17,1,24,26,0,28,2,27,25,29,30,33,32,31,11
14,13,9,15,11,16,17,10,6,18,7,8,22,19,21,26,20,24,3,5,4,23,25,28,1,27,0,2,33,29,30,32,31,12
12,14,15,9,8,17,16,6,10,7,11,18,26,3,22,19,21,4,20,24,5,1,25,2,23,0,28,27,33,30,29,32,31,13
12,13,15,22,9,26,7,17,11,6,21,18,24,8,16,10,19,28,27,23,20,3,25,5,33,30,4,1,29,0,32,2,31,14
17,16,18,12,13,20,19,14,9,21,10,26,11,22,24,25,23,6,8,7,27,28,3,4,5,29,33,30,32,1,31,2,0,15
15,17,18,12,10,19,20,13,9,14,11,21,26,22,6,24,8,25,23,7,4,3,5,27,28,29,1,33,30,32,2,0,31,16
15,16,26,18,12,13,20,14,24,25,21,19,22,9,10,11,23,27,33,6,28,30,8,32,7,29,3,31,4,5,1,2,0,17
19,20,15,21,23,17,16,22,24,12,25,11,26,14,9,10,13,27,29,28,6,7,30,32,33,8,5,3,4,31,1,0,2,18
18,20,11,15,21,23,16,22,9,10,12,17,14,24,25,26,13,6,5,27,7,3,4,29,28,8,30,1,32,33,0,31,2,19
18,19,15,21,25,17,16,23,24,22,26,12,11,14,27,9,29,10,13,28,32,30,33,6,7,31,8,5,3,4,1,0,2,20
22,23,24,18,26,20,19,25,27,15,28,29,14,17,12,11,16,9,30,33,32,13,10,31,7,6,5,8,3,4,1,0,2,21
21,23,18,14,24,11,28,26,19,27,12,15,9,29,20,25,17,7,6,13,16,30,10,33,5,3,32,31,8,4,1,0,2,22
21,22,18,24,29,19,20,27,25,28,26,15,11,30,14,17,12,32,16,9,33,31,10,13,7,6,5,3,8,4,1,0,2,23
25,26,27,21,23,28,22,29,30,18,32,33,17,20,15,14,31,19,12,16,11,13,9,7,10,6,8,5,3,4,1,0,2,24
24,26,21,27,32,20,29,30,23,18,17,33,15,22,28,31,19,14,16,12,13,11,9,10,7,6,8,5,3,4,1,0,2,25
24,25,17,21,27,33,14,22,28,30,15,18,12,32,23,29,20,13,31,16,19,9,11,7,6,10,8,3,5,4,1,0,2,26
29,28,24,30,26,25,31,32,33,21,23,22,18,14,20,17,15,19,12,11,16,9,13,7,6,10,5,8,3,4,1,0,2,27
27,29,24,30,22,31,26,33,21,23,25,32,14,18,17,15,12,11,20,19,7,9,13,6,16,10,5,8,3,0,1,4,2,28
27,28,30,24,23,31,25,32,21,22,26,33,18,20,19,14,17,15,11,12,16,9,13,7,10,6,5,3,8,4,1,0,2,29
32,33,31,27,29,28,24,26,25,21,23,22,17,14,18,20,15,12,19,13,11,16,9,7,6,10,8,5,3,4,1,0,2,30
30,33,32,27,29,28,24,26,25,21,23,22,14,18,17,20,15,12,19,11,13,7,16,9,6,10,8,5,3,0,1,4,2,31
30,31,33,27,25,29,24,26,28,21,23,17,22,20,18,15,14,19,12,16,13,11,9,7,10,6,8,5,3,4,1,0,2,32
30,31,32,27,26,28,24,25,29,21,22,14,17,23,18,15,12,20,13,19,16,11,7,9,6,10,8,5,3,1,0,4,2,33
