1,2,8,9,3,6,4,7,5,0
0,2,8,9,6,3,4,7,5,1
3,1,4,0,8,6,5,9,7,2
2,4,5,1,6,8,0,7,9,3
5,3,6,2,8,7,1,9,0,4
4,3,6,7,2,8,1,9,0,5
7,4,8,5,9,1,3,2,0,6
6,8,4,5,9,1,3,2,0,7
9,6,1,7,0,4,2,3,5,8
8,6,1,7,0,4,2,3,5,9
