1,2,3,4,5,6,7,0
0,2,3,4,5,6,7,1
1,3,0,4,5,6,7,2
4,2,5,6,1,7,0,3
6,5,3,7,2,1,0,4
4,6,3,2,7,1,0,5
4,7,5,3,2,1,0,6
6,4,3,5,1,2,0,7
