1,2,3,4,5,7,6,8,0
2,0,3,4,5,7,6,8,1
1,0,3,4,5,7,8,6,2
1,4,2,5,0,7,6,8,3
5,3,8,7,1,6,2,0,4
7,8,6,4,3,1,2,0,5
5,8,7,4,3,1,2,0,6
5,8,6,4,3,1,2,0,7
5,7,6,4,3,1,2,0,8
