1,2,4,3,6,7,5,0
0,2,4,3,5,6,7,1
1,0,4,3,5,7,6,2
1,0,2,4,6,5,7,3
7,5,6,1,0,2,3,4
4,6,7,1,2,3,0,5
4,5,7,1,0,3,2,6
4,5,6,1,2,0,3,7
