1,2,4,3,9,5,8,6,7,0
0,2,3,4,9,5,8,6,7,1
3,1,4,0,9,5,8,6,7,2
2,1,4,5,0,9,6,8,7,3
5,9,2,3,6,8,1,7,0,4
6,4,9,7,2,3,8,1,0,5
7,5,8,4,9,2,3,1,0,6
8,6,9,5,4,2,3,1,0,7
7,9,6,4,5,2,1,0,3,8
8,4,7,5,2,6,1,0,3,9
