1,2,6,7,3,5,4,0
0,6,2,7,3,5,4,1
1,3,0,6,4,5,7,2
4,2,1,5,6,0,7,3
5,3,6,2,1,7,0,4
4,6,7,1,3,2,0,5
7,5,1,4,0,2,3,6
6,5,1,0,4,2,3,7
