1,2,3,6,4,7,5,0
2,0,3,4,7,6,5,1
1,3,0,4,7,6,5,2
4,1,5,7,6,2,0,3
7,6,5,3,1,0,2,4
4,6,7,3,1,0,2,5
4,5,7,3,0,1,2,6
4,5,6,3,1,0,2,7
