SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
C,1.0,3.0,3.0,4.0,0.0,0.77,0.0,5.198125000000001,0.0,2.558791771199073,0.39080944813707563,0.0,0.0,0.0,0.0783301439954428,0.095,0.0783301439954428,2.0,0.0,0.0,0.07725339857562978,0.0,0.0,0.0,0.0,0.0,8.700406203596275,0.0,1.7
C,3.0,2.0,2.0,4.0,1.0,0.77,1.5052732974446867,6.208750000000001,0.0,1.2953190716542862,0.7720105585435978,0.0,0.0,0.0,0.17325921400514208,0.5370000000000001,0.17325921400514208,2.0,7.412181952221875,0.0,0.17352206646131405,0.0,0.0,0.0,0.0,0.0,10.452691619818443,0.0,1.7
O,1.0,2.0,2.0,6.0,2.0,0.73,2.3900783208924348,4.0253749999999995,0.0,1.9678102071082046,0.5081790898267318,0.0,0.0,0.0,-0.2929062160746795,-0.5920000000000001,-0.2929062160746795,2.0,8.152408116870252,0.0,-0.29133202600153135,0.0,0.0,0.0,0.0,0.0,13.092422305644739,0.0,1.55
C,2.0,2.0,2.0,4.0,2.0,0.77,2.5566199287340305,6.508750000000001,0.0,1.3866200210093205,0.7211781056443279,0.0,0.0,0.0,0.042235061680569404,-0.04000000000000001,0.042235061680569404,2.0,6.318384611971129,0.0,0.041264393743522004,0.0,0.0,0.0,0.0,0.0,9.177155302478065,0.0,1.7
C,2.0,2.0,2.0,4.0,3.0,0.77,3.7926597118644856,6.045624999999999,0.0,1.3082371089289457,0.7643874288344416,0.0,0.0,0.0,0.07960236285217734,-0.135,0.07960236285217734,2.0,6.623539617590767,0.0,0.07824867343165687,0.0,0.0,0.0,0.0,0.0,9.5285231472727,0.0,1.7
C,4.0,3.0,3.0,4.0,4.0,0.77,5.066271241258209,4.905812500000001,0.0,1.0651077263854,0.938872167788743,0.0,0.0,0.0,0.41758082904029875,1.086,0.41758082904029875,2.0,0.0,0.0,0.4186355947227553,0.0,0.0,0.0,0.0,0.0,12.152555590552378,0.0,1.7
F,1.0,3.0,3.0,7.0,5.0,0.72,5.156206026721585,3.1329062500000004,0.0,1.9022077595408982,0.525704931537737,0.0,0.0,0.0,-0.1660337984996503,-0.317,-0.1660337984996503,2.0,4.99535337514203,0.0,-0.16586403364444885,0.0,0.0,0.0,0.0,0.0,12.426333261411607,0.0,1.5
F,1.0,3.0,3.0,7.0,5.0,0.72,5.901196633734552,3.1329062500000004,0.0,1.9841427844417372,0.5039959864992086,0.0,0.0,0.0,-0.1660337984996503,-0.317,-0.1660337984996503,2.0,4.99535337514203,0.0,-0.16586403364444885,0.0,0.0,0.0,0.0,0.0,12.426333261411607,0.0,1.5
F,1.0,3.0,3.0,7.0,5.0,0.72,5.902737182866945,3.1329062500000004,0.0,1.9837816608020753,0.5040877329189966,0.0,0.0,0.0,-0.1660337984996503,-0.317,-0.1660337984996503,2.0,4.99535337514203,0.0,-0.16586403364444885,0.0,0.0,0.0,0.0,0.0,12.426333261411607,0.0,1.5
