SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
N,1.0,3.0,3.0,5.0,0.0,0.75,0.0,4.073,0.0,2.8556113786097717,0.350187706734395,0.0,0.0,0.0,-0.12211024558504616,-0.253,-0.12211024558504616,2.0,3.2009203637638235,0.0,-0.12201643087778405,0.0,0.0,0.0,0.0,0.0,10.240029910692023,0.0,1.6
C,2.0,3.0,3.0,4.0,1.0,0.77,1.4837099110001255,4.827000000000002,0.0,1.805345678749421,0.5539105401092542,0.0,0.0,0.0,0.2130303163105265,0.253,0.2130303163105265,2.0,0.0,0.0,0.2120739172283706,0.0,0.0,0.0,0.0,0.0,10.011392211329383,0.0,1.7
C,4.0,3.0,3.0,4.0,2.0,0.77,2.578647300427106,4.1435,0.0,1.1633132909407509,0.8596136636514465,0.0,0.0,0.0,0.41449441762982686,0.9510000000000001,0.41449441762982686,2.0,0.0,0.0,0.4150121823015445,0.0,0.0,0.0,0.0,0.0,12.113613843070517,0.0,1.7
F,1.0,3.0,3.0,7.0,3.0,0.72,3.7367677115389446,2.751750000000001,0.0,2.208412619471793,0.4528139312295632,0.0,0.0,0.0,-0.16847149611843584,-0.317,-0.16847149611843584,2.0,4.966198487423381,0.0,-0.16835655621737713,0.0,0.0,0.0,0.0,0.0,12.393736174738702,0.0,1.5
F,1.0,3.0,3.0,7.0,3.0,0.72,2.988981870135716,2.751750000000001,0.0,2.139804617364254,0.4673323872119546,0.0,0.0,0.0,-0.16847149611843584,-0.317,-0.16847149611843584,2.0,4.966198487423381,0.0,-0.16835655621737713,0.0,0.0,0.0,0.0,0.0,12.393736174738702,0.0,1.5
F,1.0,3.0,3.0,7.0,3.0,0.72,2.98903631627319,2.751750000000001,0.0,2.1398018572705704,0.46733299001597867,0.0,0.0,0.0,-0.16847149611843584,-0.317,-0.16847149611843584,2.0,4.966198487423381,0.0,-0.16835655621737713,0.0,0.0,0.0,0.0,0.0,12.393736174738702,0.0,1.5
