SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
C,1.0,3.0,3.0,4.0,0.0,0.77,0.0,5.134312500000002,0.0,2.8781545969581317,0.3474448527041881,0.0,0.0,0.0,3.031729528815253E-6,0.0,3.031729528815253E-6,2.0,0.0,0.0,2.347928973738503E-6,0.0,0.0,0.0,0.0,0.0,7.980021553998344,0.0,1.7
C,2.0,3.0,3.0,4.0,1.0,0.77,1.52159410487817,6.3991250000000015,0.0,1.7645544310662105,0.5667153035317603,0.0,0.0,0.0,2.0384793173884198E-4,0.0,2.0384793173884198E-4,2.0,0.0,0.0,1.8387739026684628E-4,0.0,0.0,0.0,0.0,0.0,7.981688058007132,0.0,1.7
C,2.0,3.0,3.0,4.0,2.0,0.77,2.5188878518107947,7.042500000000002,0.0,1.6173243796061434,0.6183051542471174,0.0,0.0,0.0,0.0058787877865565654,0.0,0.0058787877865565654,2.0,0.0,0.0,0.00566066741999428,0.0,0.0,0.0,0.0,0.0,8.03202516804815,0.0,1.7
C,2.0,3.0,3.0,4.0,3.0,0.77,3.9060391408689186,7.386125000000002,0.0,1.4466230710942902,0.6912650710344025,0.0,0.0,0.0,0.06872803152751142,0.0,0.06872803152751142,2.0,0.0,0.0,0.06810753269573348,0.0,0.0,0.0,0.0,0.0,8.613947785845447,0.0,1.7
C,4.0,3.0,3.0,4.0,4.0,0.77,4.610750591823418,7.601812500000001,0.0,1.038897609534604,0.962558765004735,0.0,0.0,0.0,0.28072762363255876,0.634,0.28072762363255876,2.0,0.0,0.0,0.281007213013708,0.0,0.0,0.0,0.0,0.0,10.708100516545414,0.0,1.7
F,1.0,3.0,3.0,7.0,5.0,0.72,4.311253623947447,4.48090625,0.0,1.7580930218730701,0.5687981167996453,0.0,0.0,0.0,-0.20325193500119254,-0.317,-0.20325193500119254,2.0,4.557576643667692,0.0,-0.20274360837391234,0.0,0.0,0.0,0.0,0.0,11.94695350642257,0.0,1.5
F,1.0,3.0,3.0,7.0,5.0,0.72,4.76700721627312,4.48090625,0.0,1.7384830391951753,0.5752141248746071,0.0,0.0,0.0,-0.20325193500119254,-0.317,-0.20325193500119254,2.0,4.557576643667692,0.0,-0.20274360837391234,0.0,0.0,0.0,0.0,0.0,11.94695350642257,0.0,1.5
C,2.0,3.0,3.0,4.0,5.0,0.77,6.071910273546538,8.070406250000001,0.0,1.6471456779846059,0.6071108423291178,0.0,0.0,0.0,0.17559751246154906,0.238,0.17559751246154906,2.0,0.0,0.0,0.17490642187859326,0.0,0.0,0.0,0.0,0.0,9.643154394904506,0.0,1.7
Br,1.0,3.0,3.0,7.0,6.0,1.14,7.191261522848407,6.317203125,0.0,2.1499036726072305,0.465137118812063,0.0,0.0,0.0,-0.12463496506705825,-0.238,-0.12463496506705825,4.0,4.063125295988232,0.0,-0.12438084357944486,0.0,0.0,0.0,0.0,0.0,10.262478954796835,0.0,1.9
