SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
O,1.0,2.0,2.0,6.0,0.0,0.73,0.0,3.5928749999999994,0.0,1.3592884562932663,0.7356790204243816,0.0,0.0,-0.08488903792171042,-0.255420894348234,-0.5920000000000001,-0.34030993226994444,2.0,8.449748944879609,0.0,-0.255420894348234,0.0,0.0,0.0,0.0,0.0,13.57840858857459,0.0,1.55
C,3.0,2.0,2.0,4.0,1.0,0.77,1.221981963860351,5.34375,0.0,0.865066996026646,1.15597983114963,0.0,0.0,0.048699715146150346,0.36728853830597263,0.9530000000000001,0.415988253452123,2.0,9.154305797285984,0.0,0.36728853830597263,0.0,0.0,0.0,0.0,0.0,12.41682949127178,0.0,1.7
O,1.0,3.0,3.0,6.0,2.0,0.73,2.2228471157504286,3.9851249999999996,0.0,1.4156652256138897,0.706381693854463,0.0,0.0,0.03618932277556006,-0.1431640353019417,-1.817,-0.10697471252638163,2.0,5.937296034820299,0.0,-0.1431640353019417,0.0,0.0,0.0,0.0,0.0,12.358810021894383,0.0,1.55
C,4.0,3.0,3.0,4.0,2.0,0.77,2.4544480051530932,6.26525,0.0,0.763961454017603,1.3089665646625128,0.0,0.0,0.0,0.4013246430407902,0.7290000000000001,0.4013246430407902,2.0,0.0,0.0,0.4013246430407902,0.0,0.0,0.0,0.0,0.0,11.966955785044672,0.0,1.7
F,1.0,3.0,3.0,7.0,3.0,0.72,2.909617550469477,3.812625,0.0,1.3633036695075744,0.7335122925042813,0.0,0.0,0.0,-0.18739338690156862,-0.317,-0.18739338690156862,2.0,4.742188136205483,0.0,-0.18739338690156862,0.0,0.0,0.0,0.0,0.0,12.145720201573035,0.0,1.5
F,1.0,3.0,3.0,7.0,3.0,0.72,3.5581538935240005,3.812625,0.0,1.2466491298953377,0.8021503212246696,0.0,0.0,0.0,-0.18739338690156862,-0.317,-0.18739338690156862,2.0,4.742188136205483,0.0,-0.18739338690156862,0.0,0.0,0.0,0.0,0.0,12.145720201573035,0.0,1.5
C,4.0,3.0,3.0,4.0,3.0,0.77,3.1195125180066197,6.4533749999999985,0.0,0.7029689631146957,1.42253791059171,0.0,0.0,0.0,0.3877163083405195,0.634,0.3877163083405195,2.0,0.0,0.0,0.3877163083405195,0.0,0.0,0.0,0.0,0.0,11.821844709781987,0.0,1.7
F,1.0,3.0,3.0,7.0,4.0,0.72,4.352995095333786,3.9066875,0.0,1.1632241750160581,0.8596795196301651,0.0,0.0,0.0,-0.1916152362637808,-0.317,-0.1916152362637808,2.0,4.692761970388649,0.0,-0.1916152362637808,0.0,0.0,0.0,0.0,0.0,12.090943858901698,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,2.9460226390847715,3.9066875,0.0,1.138723867434545,0.8781760254599046,0.0,0.0,0.0,-0.1916152362637808,-0.317,-0.1916152362637808,2.0,4.692761970388649,0.0,-0.1916152362637808,0.0,0.0,0.0,0.0,0.0,12.090943858901698,0.0,1.5
C,4.0,3.0,3.0,4.0,4.0,0.77,3.702042271503663,6.3201874999999985,0.0,0.6789332839223319,1.4728987717656177,0.0,0.0,0.0,0.3871528788972353,0.634,0.3871528788972353,2.0,0.0,0.0,0.3871528788972353,0.0,0.0,0.0,0.0,0.0,11.815851649356846,0.0,1.7
