SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
O,1.0,2.0,2.0,6.0,0.0,0.73,0.0,5.863874999999998,0.0,1.3043712693001532,0.7666528875145644,0.0,0.0,-0.03526609362350258,-0.1897902636155202,-0.5690000000000001,-0.2250563572390228,2.0,9.03585384123076,0.0,-0.189500665708208,0.0,0.0,0.0,0.0,0.0,14.473663755966625,0.0,1.55
S,4.0,3.0,3.0,6.0,1.0,1.02,1.446433327187949,7.75775,0.0,0.6890502796273557,1.4512729035402303,0.0,0.0,0.0,0.3700804023035812,1.476,0.3700804023035812,3.0,10.99775278534344,0.0,0.3701159024372415,0.0,0.0,0.0,0.0,0.0,13.708198567358984,0.0,1.8
O,1.0,2.0,2.0,6.0,2.0,0.73,2.5212856898812555,5.863874999999998,0.0,1.4436634108457205,0.6926822363768189,0.0,0.0,-0.03526609362350258,-0.1897902636155202,-0.5690000000000001,-0.2250563572390228,2.0,9.03585384123076,0.0,-0.189500665708208,0.0,0.0,0.0,0.0,0.0,14.473663755966625,0.0,1.55
O,1.0,3.0,3.0,6.0,2.0,0.73,2.4646521154110164,6.256124999999999,0.0,1.5928309343026024,0.6278130204934997,0.0,0.0,0.07053218724700518,-0.0847537859523635,-1.794,-0.01422159870535833,2.0,6.70823906834094,0.0,-0.08492253300200123,0.0,0.0,0.0,0.0,0.0,13.092825326504094,0.0,1.55
C,4.0,3.0,3.0,4.0,2.0,0.77,2.7009438257764637,8.27525,0.0,0.758460513405282,1.318460199741014,0.0,0.0,0.0,0.46209097355739887,0.752,0.46209097355739887,2.0,0.0,0.0,0.46190224981723654,0.0,0.0,0.0,0.0,0.0,12.621367587488335,0.0,1.7
F,1.0,3.0,3.0,7.0,3.0,0.72,3.173533029605963,4.817625000000001,0.0,1.116641845032951,0.8955422944681883,0.0,0.0,0.0,-0.17663138719013605,-0.317,-0.17663138719013605,2.0,4.869097288167956,0.0,-0.17671675080217927,0.0,0.0,0.0,0.0,0.0,12.28461155252234,0.0,1.5
F,1.0,3.0,3.0,7.0,3.0,0.72,3.8608849205849167,4.817625000000001,0.0,1.3041051019248224,0.7668093610890934,0.0,0.0,0.0,-0.17663138719013605,-0.317,-0.17663138719013605,2.0,4.869097288167956,0.0,-0.17671675080217927,0.0,0.0,0.0,0.0,0.0,12.28461155252234,0.0,1.5
C,4.0,3.0,3.0,4.0,3.0,0.77,3.136958429753254,6.936374999999999,0.0,0.723603365038868,1.3819725671760599,0.0,0.0,0.0,0.442257170356704,0.877,0.442257170356704,2.0,0.0,0.0,0.4425272958009915,0.0,0.0,0.0,0.0,0.0,12.410561741607506,0.0,1.7
F,1.0,3.0,3.0,7.0,4.0,0.72,3.532278618682281,4.1481875000000015,0.0,1.2567860657729515,0.7956803685478305,0.0,0.0,0.0,-0.16735030900746645,-0.317,-0.16735030900746645,2.0,4.979599512409915,0.0,-0.16735124224233752,0.0,0.0,0.0,0.0,0.0,12.406880167370549,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,4.443162713653417,4.1481875000000015,0.0,1.1142360572229546,0.8974758925791105,0.0,0.0,0.0,-0.16735030900746645,-0.317,-0.16735030900746645,2.0,4.979599512409915,0.0,-0.16735124224233752,0.0,0.0,0.0,0.0,0.0,12.406880167370549,0.0,1.5
