SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
C,1.0,3.0,3.0,4.0,0.0,0.77,0.0,5.651066406250003,0.0,2.0453234995708067,0.48892021247975753,0.0,0.0,0.0,0.02156103437246989,0.0,0.02156103437246989,2.0,0.0,0.0,0.02156103437246989,0.0,0.0,0.0,0.0,0.0,8.178804266561311,0.0,1.7
C,2.0,3.0,3.0,4.0,1.0,0.77,1.517787877142257,7.432632812500003,0.0,1.3082210329079402,0.7643968219783012,0.0,0.0,0.0,0.10690919526959951,0.135,0.10690919526959951,2.0,0.0,0.0,0.10690919526959951,0.0,0.0,0.0,0.0,0.0,8.982914015517327,0.0,1.7
N,2.0,3.0,3.0,5.0,2.0,0.75,2.4303673096879814,9.079515625000003,0.0,1.1185088778234342,0.8940474410412844,0.0,0.0,0.09002457433222844,-0.10465900418904182,-0.15200000000000002,-0.014634429856813388,2.0,3.3789238827133667,0.0,-0.10465900418904182,0.0,0.0,0.0,0.0,0.0,10.422486344409233,0.0,1.6
S,4.0,3.0,3.0,6.0,3.0,1.02,3.9975368953894597,9.56465625,0.0,0.5962042870193758,1.6772774395825527,0.0,0.0,0.0,0.30110562700243904,1.0370000000000004,0.30110562700243904,3.0,10.351124839828586,0.0,0.30110562700243904,0.0,0.0,0.0,0.0,0.0,13.014211520617565,0.0,1.8
O,1.0,2.0,2.0,6.0,4.0,0.73,4.898145293884206,6.7673281250000015,0.0,1.1359046440391118,0.8803555872825252,0.0,0.0,-0.04501228716611422,-0.20326004364666256,-0.5690000000000001,-0.24827233081277678,2.0,8.90876278904078,0.0,-0.20326004364666256,0.0,0.0,0.0,0.0,0.0,14.286461881423847,0.0,1.55
O,1.0,2.0,2.0,6.0,4.0,0.73,4.394473886598941,6.7673281250000015,0.0,1.12370153603674,0.889916021230129,0.0,0.0,-0.04501228716611422,-0.20326004364666256,-0.5690000000000001,-0.24827233081277678,2.0,8.90876278904078,0.0,-0.20326004364666256,0.0,0.0,0.0,0.0,0.0,14.286461881423847,0.0,1.55
C,4.0,3.0,3.0,4.0,4.0,0.77,4.574784813518555,9.539125000000002,0.0,0.6911697849802985,1.446822505455016,0.0,0.0,0.0,0.4278148953343569,0.752,0.4278148953343569,2.0,0.0,0.0,0.4278148953343569,0.0,0.0,0.0,0.0,0.0,12.251428838348897,0.0,1.7
F,1.0,3.0,3.0,7.0,5.0,0.72,5.012179932923398,5.4495625000000025,0.0,1.078322760322068,0.9273661252418757,0.0,0.0,0.0,-0.1795373637233896,-0.317,-0.1795373637233896,2.0,4.83469935583901,0.0,-0.1795373637233896,0.0,0.0,0.0,0.0,0.0,12.247867278518095,0.0,1.5
F,1.0,3.0,3.0,7.0,5.0,0.72,3.971751886762313,5.4495625000000025,0.0,1.1291122486558192,0.8856515383572146,0.0,0.0,0.0,-0.1795373637233896,-0.317,-0.1795373637233896,2.0,4.83469935583901,0.0,-0.1795373637233896,0.0,0.0,0.0,0.0,0.0,12.247867278518095,0.0,1.5
C,4.0,3.0,3.0,4.0,5.0,0.77,5.919617084744587,8.289156250000001,0.0,0.6297474581359209,1.587938128341228,0.0,0.0,0.0,0.3936879340150245,0.634,0.3936879340150245,2.0,0.0,0.0,0.3936879340150245,0.0,0.0,0.0,0.0,0.0,11.88543679030928,0.0,1.7
