SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,3.4415000000000004,0.0,2.9817469778275307,0.3353738621808177,0.0,0.0,0.044892087365685056,-0.20274195318467425,-0.182,-0.1578498658189892,2.0,4.563468950481271,0.0,-0.20210748570331244,0.0,0.0,0.0,0.0,0.0,11.955168899654721,0.0,1.5
C,2.0,2.0,2.0,4.0,1.0,0.77,1.344936005912549,5.2170000000000005,0.0,1.8147701696570957,0.5510339638153474,0.0,0.0,0.0,0.16437993075963542,0.182,0.16437993075963542,2.0,7.335953128498802,0.0,0.16427503763895865,0.0,0.0,0.0,0.0,0.0,10.361792645661929,0.0,1.7
C,2.0,2.0,2.0,4.0,2.0,0.77,2.333124675194191,6.669500000000001,0.0,1.762655503514231,0.5673258319656257,0.0,0.0,-0.044892087365685056,0.02646642099634753,-0.135,-0.018425666369337526,2.0,6.191237633095327,0.0,0.025840398355080257,0.0,0.0,0.0,0.0,0.0,9.031840779211942,0.0,1.7
C,2.0,3.0,3.0,4.0,3.0,0.77,3.7238639690515014,7.757250000000001,0.0,2.2218435683140023,0.4500766904840327,0.0,0.0,0.0,0.13742092370784537,0.373,0.13742092370784537,2.0,0.0,0.0,0.137114633798243,0.0,0.0,0.0,0.0,0.0,9.27405713313493,0.0,1.7
Br,1.0,3.0,3.0,7.0,4.0,1.14,4.882412308480307,6.160625000000001,0.0,3.060527305051127,0.32674108097306936,0.0,0.0,0.0,-0.12552532227915408,-0.238,-0.12552532227915408,4.0,4.055504477606908,0.0,-0.1251225840889695,0.0,0.0,0.0,0.0,0.0,10.255578431197547,0.0,1.9
