SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
C,1.0,3.0,3.0,4.0,0.0,0.77,0.0,5.01375,0.0,2.2580827418255076,0.4428535684177664,0.0,0.0,0.0,0.0365217455286515,0.0,0.0365217455286515,2.0,0.0,0.0,0.03578870759890391,0.0,0.0,0.0,0.0,0.0,8.310948299150146,0.0,1.7
C,3.0,3.0,3.0,4.0,1.0,0.77,1.5228740558562288,6.158000000000001,0.0,1.3877814522865588,0.720574553257189,0.0,0.0,0.0,0.1608775377190016,0.456,0.1608775377190016,2.0,0.0,0.0,0.16060887016619219,0.0,0.0,0.0,0.0,0.0,9.502884421376638,0.0,1.7
O,1.0,3.0,3.0,6.0,2.0,0.73,2.3960029632702877,4.23325,0.0,2.4491304865131993,0.4083081752919132,0.0,0.0,0.0,-0.22399153357875745,-1.912,-0.22399153357875745,2.0,4.947564583115041,0.0,-0.222844730448565,0.0,0.0,0.0,0.0,0.0,11.369873168309825,0.0,1.55
C,2.0,3.0,3.0,4.0,2.0,0.77,2.564773062085611,5.8545,0.0,1.4486254584182146,0.6903095580633531,0.0,0.0,0.0,0.1378581744740857,0.0,0.1378581744740857,2.0,0.0,0.0,0.1360601431276928,0.0,0.0,0.0,0.0,0.0,9.263835355502325,0.0,1.7
C,4.0,3.0,3.0,4.0,3.0,0.77,3.127072135400781,4.65725,0.0,1.0622910632236344,0.9413615859342677,0.0,0.0,0.0,0.39936583190626096,0.9510000000000001,0.39936583190626096,2.0,0.0,0.0,0.4002454573101037,0.0,0.0,0.0,0.0,0.0,11.955422579169815,0.0,1.7
F,1.0,3.0,3.0,7.0,4.0,0.72,4.385622708350549,3.0086250000000008,0.0,2.030196680127975,0.4925631145928996,0.0,0.0,0.0,-0.17021058534974753,-0.317,-0.17021058534974753,2.0,4.945440221366288,0.0,-0.16995281591810923,0.0,0.0,0.0,0.0,0.0,12.37287544629911,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,2.887597096203,3.0086250000000008,0.0,1.8638225085122464,0.5365317756561633,0.0,0.0,0.0,-0.17021058534974753,-0.317,-0.17021058534974753,2.0,4.945440221366288,0.0,-0.16995281591810923,0.0,0.0,0.0,0.0,0.0,12.37287544629911,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,3.5665532731195815,3.0086250000000008,0.0,1.9033511570142323,0.5253891255508993,0.0,0.0,0.0,-0.17021058534974753,-0.317,-0.17021058534974753,2.0,4.945440221366288,0.0,-0.16995281591810923,0.0,0.0,0.0,0.0,0.0,12.37287544629911,0.0,1.5
