SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
C,1.0,3.0,3.0,4.0,0.0,0.77,0.0,5.143281250000001,0.0,2.6453390161600834,0.37802338146117026,0.0,0.0,0.0,0.0030176360360006007,0.0,0.0030176360360006007,2.0,0.0,0.0,0.0028818879867871946,0.0,0.0,0.0,0.0,0.0,8.00647134564204,0.0,1.7
C,2.0,3.0,3.0,4.0,1.0,0.77,1.523229102925755,6.417062500000002,0.0,1.6292572234746854,0.6137766250729393,0.0,0.0,0.0,0.03916980072232259,0.0,0.03916980072232259,2.0,0.0,0.0,0.03861678324170951,0.0,0.0,0.0,0.0,0.0,8.337305631341016,0.0,1.7
C,3.0,3.0,3.0,4.0,2.0,0.77,2.54018557589795,7.078375000000001,0.0,1.2174149453528396,0.8214126200908213,0.0,0.0,0.0,0.21274885261927545,0.456,0.21274885261927545,2.0,0.0,0.0,0.21252666880996493,0.0,0.0,0.0,0.0,0.0,10.015909879391744,0.0,1.7
O,1.0,3.0,3.0,6.0,3.0,0.73,2.9388022509178806,4.6934375,0.0,2.007417051505972,0.49815258829738246,0.0,0.0,0.0,-0.21787024062176835,-1.912,-0.21787024062176835,2.0,5.019387224400522,0.0,-0.21728661165662264,0.0,0.0,0.0,0.0,0.0,11.438283702927684,0.0,1.55
C,4.0,3.0,3.0,4.0,3.0,0.77,3.9029259972487305,6.752125000000001,0.0,1.0221709426889602,0.978309946249659,0.0,0.0,0.0,0.2910135762215935,0.634,0.2910135762215935,2.0,0.0,0.0,0.29129671172556093,0.0,0.0,0.0,0.0,0.0,10.813628909253444,0.0,1.7
F,1.0,3.0,3.0,7.0,4.0,0.72,4.295273255568265,4.0560625,0.0,1.7350220359060904,0.5763615558218339,0.0,0.0,0.0,-0.20205432965413525,-0.317,-0.20205432965413525,2.0,4.571418399103342,0.0,-0.20158315341355268,0.0,0.0,0.0,0.0,0.0,11.961941948702046,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,4.265463653578588,4.0560625,0.0,1.7841476334845463,0.5604917335495049,0.0,0.0,0.0,-0.20205432965413525,-0.317,-0.20205432965413525,2.0,4.571418399103342,0.0,-0.20158315341355268,0.0,0.0,0.0,0.0,0.0,11.961941948702046,0.0,1.5
C,2.0,3.0,3.0,4.0,4.0,0.77,5.100337387859748,6.253937500000003,0.0,1.567453199222718,0.6379775807634247,0.0,0.0,0.0,0.06990117502941104,0.0,0.06990117502941104,2.0,0.0,0.0,0.06924533951472703,0.0,0.0,0.0,0.0,0.0,8.624686660788873,0.0,1.7
C,1.0,3.0,3.0,4.0,5.0,0.77,6.398376490173113,5.061718750000001,0.0,2.4601152430341418,0.40648502253360574,0.0,0.0,0.0,0.0061278593014354515,0.0,0.0061278593014354515,2.0,0.0,0.0,0.005885527204978211,0.0,0.0,0.0,0.0,0.0,8.034094261871005,0.0,1.7
