SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
O,1.0,2.0,2.0,6.0,0.0,0.73,0.0,3.7655312500000004,0.0,1.204680439456005,0.8300956562817339,0.0,0.0,-0.346615519605698,-0.25747340027985,-0.5920000000000001,-0.6040889198855479,2.0,8.432764082218931,0.0,-0.2565375896766582,0.0,0.0,0.0,0.0,0.0,13.563278059769926,0.0,1.55
C,3.0,2.0,2.0,4.0,1.0,0.77,1.2134126874233682,5.689062500000002,0.0,0.9364755312146006,1.0678335596264952,0.0,0.0,0.14054322864357663,0.3263260162374488,1.088,0.46686924488102544,2.0,8.774353326377371,0.0,0.3265170058228068,0.0,0.0,0.0,0.0,0.0,11.994124660456709,0.0,1.7
O,1.0,3.0,3.0,6.0,2.0,0.73,2.241145869862111,4.157781250000001,0.0,1.7319154940113255,0.5773953772327998,0.0,0.0,0.08731036462664692,-0.14442405487100474,-1.817,-0.05711369024435782,2.0,5.921180357337843,0.0,-0.14421417283472346,0.0,0.0,0.0,0.0,0.0,12.345661728403874,0.0,1.55
C,2.0,2.0,2.0,4.0,2.0,0.77,2.401404222533141,6.649875,0.0,1.0254327072345009,0.975198072915881,0.0,0.0,-0.06468769866558799,0.10337185458325025,-0.04000000000000001,0.03868415591766226,2.0,6.820469143065938,0.0,0.10152780336493053,0.0,0.0,0.0,0.0,0.0,9.751804048593876,0.0,1.7
C,3.0,2.0,2.0,4.0,3.0,0.77,2.9650024300158675,6.906124999999999,0.0,0.8284565612843978,1.207063890531146,0.0,0.0,0.09117495322110908,0.1896713237507897,0.046999999999999986,0.2808462769718988,2.0,7.553885506787314,0.0,0.18878106351098686,0.0,0.0,0.0,0.0,0.0,10.60325332973231,0.0,1.7
F,1.0,3.0,3.0,7.0,4.0,0.72,4.295660909569096,4.2920625,0.0,1.422547220045144,0.7029643627353652,0.0,0.0,0.09227467177995313,-0.20368121781275678,-0.182,-0.11140654603280364,2.0,4.552619019736617,0.0,-0.20288225941731386,0.0,0.0,0.0,0.0,0.0,11.945163104910497,0.0,1.5
C,4.0,3.0,3.0,4.0,4.0,0.77,2.9904717387061193,7.046437500000001,0.0,0.6889457219610267,1.4514931555908108,0.0,0.0,0.0,0.3675895395316397,0.769,0.3675895395316397,2.0,0.0,0.0,0.36747171560160913,0.0,0.0,0.0,0.0,0.0,11.60725701734509,0.0,1.7
F,1.0,3.0,3.0,7.0,5.0,0.72,4.291514458789577,4.20321875,0.0,1.0622838216241022,0.9413680032056989,0.0,0.0,0.0,-0.19122887763435575,-0.317,-0.19122887763435575,2.0,4.697276743070387,0.0,-0.1909263886353896,0.0,0.0,0.0,0.0,0.0,12.099875683776537,0.0,1.5
F,1.0,3.0,3.0,7.0,5.0,0.72,2.5120265145893663,4.20321875,0.0,1.028989950575258,0.9718267894073688,0.0,0.0,0.0,-0.19122887763435575,-0.317,-0.19122887763435575,2.0,4.697276743070387,0.0,-0.1909263886353896,0.0,0.0,0.0,0.0,0.0,12.099875683776537,0.0,1.5
C,4.0,3.0,3.0,4.0,5.0,0.77,3.3410947681860206,6.843968749999999,0.0,0.6741644447148871,1.4833176205590506,0.0,0.0,0.0,0.38481381506993967,0.634,0.38481381506993967,2.0,0.0,0.0,0.3845394979674071,0.0,0.0,0.0,0.0,0.0,11.788069367275206,0.0,1.7
