SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
N,1.0,3.0,3.0,5.0,0.0,0.75,0.0,7.122250000000001,0.0,1.609860658962504,0.621171773117596,0.0,0.0,0.06591630191890632,0.004255968889091067,-0.135,0.07017227080799739,2.0,4.5906083801696935,0.0,0.0037311901467593617,0.0,0.0,0.0,0.0,0.0,11.580390411008615,0.0,1.6
S,4.0,3.0,3.0,6.0,1.0,1.02,1.6878511368008733,8.479499999999998,0.0,0.7259831935112484,1.377442355329822,0.0,0.0,0.0,0.3170404825650839,1.1550000000000002,0.3170404825650839,3.0,10.498981886060118,0.0,0.31708174059422156,0.0,0.0,0.0,0.0,0.0,13.173702637326445,0.0,1.8
O,1.0,2.0,2.0,6.0,2.0,0.73,2.4782263698056317,6.22475,0.0,1.3995136871666454,0.7145339192963007,0.0,0.0,-0.03295815095945317,-0.20236041168121413,-0.5690000000000001,-0.2353185626406673,2.0,8.917141595909575,0.0,-0.20193259237256128,0.0,0.0,0.0,0.0,0.0,14.304514633957663,0.0,1.55
O,1.0,2.0,2.0,6.0,2.0,0.73,2.4650728386804315,6.22475,0.0,1.5602874563115832,0.6409075430010405,0.0,0.0,-0.03295815095945317,-0.20236041168121413,-0.5690000000000001,-0.2353185626406673,2.0,8.917141595909575,0.0,-0.20193259237256128,0.0,0.0,0.0,0.0,0.0,14.304514633957663,0.0,1.55
C,4.0,3.0,3.0,4.0,2.0,0.77,2.8017330226129684,8.783500000000004,0.0,0.7727351068447865,1.2941045270780773,0.0,0.0,0.0,0.42945866041130765,0.752,0.42945866041130765,2.0,0.0,0.0,0.4292399196743586,0.0,0.0,0.0,0.0,0.0,12.266806650857667,0.0,1.7
F,1.0,3.0,3.0,7.0,3.0,0.72,2.927934702140743,5.0717500000000015,0.0,1.2372828842106727,0.8082226083956153,0.0,0.0,0.0,-0.17948508675759356,-0.317,-0.17948508675759356,2.0,4.835317308912156,0.0,-0.1794897304437654,0.0,0.0,0.0,0.0,0.0,12.24848749465718,0.0,1.5
F,1.0,3.0,3.0,7.0,3.0,0.72,3.9638132498895557,5.0717500000000015,0.0,1.2601901826196416,0.7935310192000014,0.0,0.0,0.0,-0.17948508675759356,-0.317,-0.17948508675759356,2.0,4.835317308912156,0.0,-0.1794897304437654,0.0,0.0,0.0,0.0,0.0,12.24848749465718,0.0,1.5
C,4.0,3.0,3.0,4.0,3.0,0.77,3.4334555144926515,7.48525,0.0,0.7097219083317629,1.4090025801099342,0.0,0.0,0.0,0.39687403108024305,0.634,0.39687403108024305,2.0,0.0,0.0,0.39652000773659474,0.0,0.0,0.0,0.0,0.0,11.915642530108547,0.0,1.7
F,1.0,3.0,3.0,7.0,4.0,0.72,2.9967754236845976,4.422624999999999,0.0,1.1316956273073357,0.8836298169493846,0.0,0.0,0.0,-0.19090038636867207,-0.317,-0.19090038636867207,2.0,4.701116643619428,0.0,-0.190824248252333,0.0,0.0,0.0,0.0,0.0,12.101200256200855,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,4.098098877528457,4.422624999999999,0.0,1.1403737507539233,0.8769054876428719,0.0,0.0,0.0,-0.19090038636867207,-0.317,-0.19090038636867207,2.0,4.701116643619428,0.0,-0.190824248252333,0.0,0.0,0.0,0.0,0.0,12.101200256200855,0.0,1.5
