SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
C,1.0,2.0,2.0,4.0,0.0,0.77,0.0,5.694859375000001,0.0,1.486318880271799,0.672803133481782,0.0,0.0,0.0,0.0010718289317111303,0.0,0.0010718289317111303,2.0,5.988501832133952,0.0,8.449402197803296E-4,0.0,0.0,0.0,0.0,0.0,8.797875920873553,0.0,1.7
C,3.0,2.0,2.0,4.0,1.0,0.77,1.3441053158142036,7.4767187500000025,0.0,1.016932170031869,0.9833497547517468,0.0,0.0,0.0,0.04193000483405218,-0.17500000000000002,0.04193000483405218,2.0,6.315915701426478,0.0,0.04121707829143084,0.0,0.0,0.0,0.0,0.0,9.176708429465886,0.0,1.7
C,1.0,3.0,3.0,4.0,2.0,0.77,2.491833072258252,5.832109375000001,0.0,1.7106985803211618,0.5845565148082736,0.0,0.0,0.0,0.037138348410561316,0.135,0.037138348410561316,2.0,0.0,0.0,0.036609947181931744,0.0,0.0,0.0,0.0,0.0,8.318599057007543,0.0,1.7
C,3.0,2.0,2.0,4.0,2.0,0.77,2.488464765673808,7.0871875000000015,0.0,0.8715479950656518,1.1473837421020883,0.0,0.0,0.04552188438498348,0.2909888357475996,0.7800000000000001,0.3365107201325831,2.0,8.451810002386168,0.0,0.29180658585619174,0.0,0.0,0.0,0.0,0.0,11.638215516338766,0.0,1.7
O,1.0,2.0,2.0,6.0,3.0,0.73,3.601482945954347,4.464593750000002,0.0,1.269746498325426,0.7875587775345909,0.0,0.0,-0.1035552612348009,-0.2606368375953338,-0.5920000000000001,-0.3641920988301347,2.0,8.406745781799001,0.0,-0.2595120072346279,0.0,0.0,0.0,0.0,0.0,13.522982266726986,0.0,1.55
O,2.0,3.0,3.0,6.0,3.0,0.73,2.720552125947967,6.814250000000001,0.0,1.0362388310828234,0.965028495366309,0.0,0.0,0.05803337684981743,-0.29551937631073705,-0.391,-0.2374859994609196,2.0,4.146356162812867,0.0,-0.29553765510406876,0.0,0.0,0.0,0.0,0.0,10.483059578817764,0.0,1.55
C,2.0,3.0,3.0,4.0,4.0,0.77,4.154787410927302,7.170437500000002,0.0,1.0827397932482816,0.9235829386116331,0.0,0.0,0.0,0.1853118105529357,0.243,0.1853118105529357,2.0,0.0,0.0,0.18483826684606297,0.0,0.0,0.0,0.0,0.0,9.741045837241293,0.0,1.7
C,3.0,3.0,3.0,4.0,5.0,0.77,4.950142724205031,7.690843750000004,0.0,0.8829478693652302,1.1325696960103897,0.0,0.0,0.0,0.18821017744390292,0.456,0.18821017744390292,2.0,0.0,0.0,0.18770112968423386,0.0,0.0,0.0,0.0,0.0,9.769331992980574,0.0,1.7
O,1.0,3.0,3.0,6.0,6.0,0.73,6.305694684965329,4.999671875000002,0.0,1.371845079499633,0.7289452832128392,0.0,0.0,0.0,-0.221234508721551,-1.912,-0.221234508721551,2.0,4.9798499000373795,0.0,-0.2202320014594456,0.0,0.0,0.0,0.0,0.0,11.40202050805286,0.0,1.55
C,2.0,3.0,3.0,4.0,6.0,0.77,5.035479644482738,7.529921874999999,0.0,0.8634035952503888,1.1582068982582798,0.0,0.0,0.0,0.10980032267276461,0.0,0.10980032267276461,2.0,0.0,0.0,0.1079809414019758,0.0,0.0,0.0,0.0,0.0,8.993185623437526,0.0,1.7
C,4.0,3.0,3.0,4.0,7.0,0.77,6.03216472089415,7.312960937499996,0.0,0.6394859396247892,1.5637560390877996,0.0,0.0,0.0,0.32670210540941963,0.634,0.32670210540941963,2.0,0.0,0.0,0.32669463627819983,0.0,0.0,0.0,0.0,0.0,11.17970800553501,0.0,1.7
F,1.0,3.0,3.0,7.0,8.0,0.72,7.167628299514422,4.336480468749999,0.0,0.9871531490956874,1.0130140403402261,0.0,0.0,0.0,-0.19862788059027364,-0.317,-0.19862788059027364,2.0,4.61111081352222,0.0,-0.19811978583611994,0.0,0.0,0.0,0.0,0.0,12.006711814606561,0.0,1.5
F,1.0,3.0,3.0,7.0,8.0,0.72,5.734098860326704,4.336480468749999,0.0,0.8349166129552839,1.1977244008361319,0.0,0.0,0.0,-0.19862788059027364,-0.317,-0.19862788059027364,2.0,4.61111081352222,0.0,-0.19811978583611994,0.0,0.0,0.0,0.0,0.0,12.006711814606561,0.0,1.5
C,4.0,3.0,3.0,4.0,8.0,0.77,6.58310548677446,7.204480468750001,0.0,0.6194481723946388,1.6143400603382825,0.0,0.0,0.0,0.3785512164254113,0.634,0.3785512164254113,2.0,0.0,0.0,0.3784241942977446,0.0,0.0,0.0,0.0,0.0,11.723159260813503,0.0,1.7
