SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
C,1.0,2.0,2.0,4.0,0.0,0.77,0.0,5.0364885253906255,0.0,1.8492535475415648,0.5407587300991907,0.0,0.0,0.0,0.00599135970474368,0.0,0.00599135970474368,2.0,6.0275811214573745,0.0,0.005637809218727607,0.0,0.0,0.0,0.0,0.0,8.842592377106648,0.0,1.7
C,2.0,2.0,2.0,4.0,1.0,0.77,1.3396946405804568,6.171977050781251,0.0,1.3199129140683286,0.7576257413208646,0.0,0.0,0.0,0.06923987596486214,-0.04000000000000001,0.06923987596486214,2.0,6.538372887623199,0.0,0.06825361468879164,0.0,0.0,0.0,0.0,0.0,9.433158108335848,0.0,1.7
C,3.0,2.0,2.0,4.0,2.0,0.77,2.5019050921247987,6.3759541015625025,0.0,0.9403175622328539,1.0634705126908677,0.0,0.0,0.04567909750931916,0.29516980583867924,0.7800000000000001,0.3408489033479984,2.0,8.489719476001683,0.0,0.2959102909270658,0.0,0.0,0.0,0.0,0.0,11.68010389085783,0.0,1.7
O,1.0,2.0,2.0,6.0,3.0,0.73,3.5982389873381115,4.108977050781251,0.0,1.3093498258495921,0.7637378340438044,0.0,0.0,-0.10393143466862806,-0.26026202628560524,-0.5920000000000001,-0.36419346095423333,2.0,8.409818372097064,0.0,-0.2591594261345716,0.0,0.0,0.0,0.0,0.0,13.527758409436828,0.0,1.55
O,2.0,3.0,3.0,6.0,3.0,0.73,2.7594592078883857,6.3529082031250015,0.0,1.1040278908482979,0.9057742184680078,0.0,0.0,0.058252337159308894,-0.2979438094829591,-0.391,-0.23969147232365023,2.0,4.120427390254665,0.0,-0.2978448826129088,0.0,0.0,0.0,0.0,0.0,10.455153204638407,0.0,1.55
C,2.0,3.0,3.0,4.0,4.0,0.77,4.197860100098621,6.728316406250004,0.0,1.001048894679091,0.998952204348193,0.0,0.0,0.0,0.1581332599780428,0.243,0.1581332599780428,2.0,0.0,0.0,0.15784285845299767,0.0,0.0,0.0,0.0,0.0,9.475836452371992,0.0,1.7
C,2.0,3.0,3.0,4.0,5.0,0.77,4.947929540727111,7.046882812500002,0.0,0.9502672811115491,1.052335505890803,0.0,0.0,0.0,0.10684652418354695,0.0,0.10684652418354695,2.0,0.0,0.0,0.10517521427566187,0.0,0.0,0.0,0.0,0.0,8.966304699362688,0.0,1.7
C,4.0,3.0,3.0,4.0,6.0,0.77,6.427580613263438,7.0678906249999995,0.0,0.7011609714418112,1.4262060221972712,0.0,0.0,0.0,0.3265961644105673,0.634,0.3265961644105673,2.0,0.0,0.0,0.3266023216080601,0.0,0.0,0.0,0.0,0.0,11.178747176143968,0.0,1.7
F,1.0,3.0,3.0,7.0,7.0,0.72,7.137410105913768,4.2139453125,0.0,1.1270147878777366,0.8872998036548251,0.0,0.0,0.0,-0.1986298731169133,-0.317,-0.1986298731169133,2.0,4.611087693088007,0.0,-0.1981211798655012,0.0,0.0,0.0,0.0,0.0,12.006693783277907,0.0,1.5
F,1.0,3.0,3.0,7.0,7.0,0.72,6.752819448200876,4.2139453125,0.0,1.0927483464469399,0.9151237823891383,0.0,0.0,0.0,-0.1986298731169133,-0.317,-0.1986298731169133,2.0,4.611087693088007,0.0,-0.1981211798655012,0.0,0.0,0.0,0.0,0.0,12.006693783277907,0.0,1.5
