SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,3.022683593749999,0.0,1.3612361256712682,0.7346264040023686,0.0,0.0,0.0,-0.16476279209990405,-0.317,-0.16476279209990405,2.0,5.010581398607289,0.0,-0.16480438456486363,0.0,0.0,0.0,0.0,0.0,12.440199994523505,0.0,1.5
C,4.0,3.0,3.0,4.0,1.0,0.77,1.3552105445280447,4.685367187499999,0.0,0.7468571143753862,1.3389441979625822,0.0,0.0,0.0,0.45998275239410313,0.9510000000000001,0.45998275239410313,2.0,0.0,0.0,0.4603366202300401,0.0,0.0,0.0,0.0,0.0,12.604280605090423,0.0,1.7
F,1.0,3.0,3.0,7.0,2.0,0.72,2.1772894754717385,3.022683593749999,0.0,1.238331258423562,0.8075383651972367,0.0,0.0,0.0,-0.16476279209990405,-0.317,-0.16476279209990405,2.0,5.010581398607289,0.0,-0.16480438456486363,0.0,0.0,0.0,0.0,0.0,12.440199994523505,0.0,1.5
F,1.0,3.0,3.0,7.0,2.0,0.72,2.1678246377417154,3.022683593749999,0.0,1.097352672737452,0.9112840610351853,0.0,0.0,0.0,-0.16476279209990405,-0.317,-0.16476279209990405,2.0,5.010581398607289,0.0,-0.16480438456486363,0.0,0.0,0.0,0.0,0.0,12.440199994523505,0.0,1.5
C,4.0,3.0,3.0,4.0,2.0,0.77,2.374829951807076,5.910734375,0.0,0.6885888876755394,1.4522453352038356,0.0,0.0,0.0,0.40890525501673924,0.634,0.40890525501673924,2.0,0.0,0.0,0.40870621572229254,0.0,0.0,0.0,0.0,0.0,12.045959709378316,0.0,1.7
F,1.0,3.0,3.0,7.0,3.0,0.72,2.809769721881137,3.6353671874999995,0.0,1.0285802283668917,0.9722139045854796,0.0,0.0,0.0,-0.18892400710384266,-0.317,-0.18892400710384266,2.0,4.724245414554521,0.0,-0.18889105031530173,0.0,0.0,0.0,0.0,0.0,12.126279357867164,0.0,1.5
F,1.0,3.0,3.0,7.0,3.0,0.72,2.7200204668347623,3.6353671874999995,0.0,1.2097042446794408,0.8266483352424623,0.0,0.0,0.0,-0.18892400710384266,-0.317,-0.18892400710384266,2.0,4.724245414554521,0.0,-0.18889105031530173,0.0,0.0,0.0,0.0,0.0,12.126279357867164,0.0,1.5
C,4.0,3.0,3.0,4.0,3.0,0.77,3.72082612601019,6.54346875,0.0,0.6626922121944845,1.5089961547737696,0.0,0.0,0.0,0.3871079427855777,0.634,0.3871079427855777,2.0,0.0,0.0,0.38679843815502774,0.0,0.0,0.0,0.0,0.0,11.812082161970393,0.0,1.7
F,1.0,3.0,3.0,7.0,4.0,0.72,4.107151717431437,3.951734375,0.0,1.11448837682998,0.8972727044891867,0.0,0.0,0.0,-0.19199915922583582,-0.317,-0.19199915922583582,2.0,4.688277339304586,0.0,-0.19188617784618123,0.0,0.0,0.0,0.0,0.0,12.087431341954233,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,4.713079967494716,3.951734375,0.0,1.0228512911530638,0.9776592244144274,0.0,0.0,0.0,-0.19199915922583582,-0.317,-0.19199915922583582,2.0,4.688277339304586,0.0,-0.19188617784618123,0.0,0.0,0.0,0.0,0.0,12.087431341954233,0.0,1.5
