SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
C,1.0,2.0,2.0,4.0,0.0,0.77,0.0,5.062765625000001,0.0,1.640506745104784,0.6095677466636245,0.0,0.0,0.0,9.881456848051722E-4,0.0,9.881456848051722E-4,2.0,5.987837889558381,0.0,8.241838287005113E-4,0.0,0.0,0.0,0.0,0.0,8.797682418994754,0.0,1.7
C,2.0,2.0,2.0,4.0,1.0,0.77,1.341098475131487,6.224531250000002,0.0,1.0893840854735461,0.9179498886889911,0.0,0.0,0.0,0.04536903202998846,-0.135,0.04536903202998846,2.0,6.343769621188445,0.0,0.04468186667757171,0.0,0.0,0.0,0.0,0.0,9.209449665941754,0.0,1.7
C,4.0,3.0,3.0,4.0,2.0,0.77,2.5388314339475158,6.799062500000002,0.0,0.7308267169610572,1.3683134138256825,0.0,0.0,0.0,0.34262570432345574,0.769,0.34262570432345574,2.0,0.0,0.0,0.3427150074920277,0.0,0.0,0.0,0.0,0.0,11.346936492334104,0.0,1.7
F,1.0,3.0,3.0,7.0,3.0,0.72,3.392450848575407,4.0795312500000005,0.0,1.0514180794562533,0.9510964473020623,0.0,0.0,0.0,-0.19373324124141264,-0.317,-0.19373324124141264,2.0,4.668042266961632,0.0,-0.1934376514040533,0.0,0.0,0.0,0.0,0.0,12.067324396759316,0.0,1.5
F,1.0,3.0,3.0,7.0,3.0,0.72,2.7761817681844967,4.0795312500000005,0.0,1.1190304121247414,0.893630762099902,0.0,0.0,0.0,-0.19373324124141264,-0.317,-0.19373324124141264,2.0,4.668042266961632,0.0,-0.1934376514040533,0.0,0.0,0.0,0.0,0.0,12.067324396759316,0.0,1.5
C,4.0,3.0,3.0,4.0,3.0,0.77,3.625787784744165,6.919124999999999,0.0,0.686053430451236,1.4576124185287913,0.0,0.0,0.0,0.38226695359844803,0.634,0.38226695359844803,2.0,0.0,0.0,0.3821620258593297,0.0,0.0,0.0,0.0,0.0,11.762817287725392,0.0,1.7
F,1.0,3.0,3.0,7.0,4.0,0.72,3.5737839694083355,4.139562500000001,0.0,1.1804812670585623,0.8471121295230102,0.0,0.0,0.0,-0.19197351646602692,-0.317,-0.19197351646602692,2.0,4.688576821999072,0.0,-0.1918400754756089,0.0,0.0,0.0,0.0,0.0,12.088028994292923,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,4.214207123528695,4.139562500000001,0.0,1.0976470755516738,0.9110396431361175,0.0,0.0,0.0,-0.19197351646602692,-0.317,-0.19197351646602692,2.0,4.688576821999072,0.0,-0.1918400754756089,0.0,0.0,0.0,0.0,0.0,12.088028994292923,0.0,1.5
C,4.0,3.0,3.0,4.0,4.0,0.77,4.895032047903261,6.950749999999999,0.0,0.6438342713441663,1.55319473427882,0.0,0.0,0.0,0.38439473263018853,0.634,0.38439473263018853,2.0,0.0,0.0,0.3841561427606493,0.0,0.0,0.0,0.0,0.0,11.783996161541753,0.0,1.7
F,1.0,3.0,3.0,7.0,5.0,0.72,5.8813072977017615,4.155374999999999,0.0,1.0409337049623042,0.9606759731506758,0.0,0.0,0.0,-0.1921215574127691,-0.317,-0.1921215574127691,2.0,4.686847949492002,0.0,-0.19199764467541952,0.0,0.0,0.0,0.0,0.0,12.085986371991138,0.0,1.5
F,1.0,3.0,3.0,7.0,5.0,0.72,4.999907875151301,4.155374999999999,0.0,1.0196699289526103,0.9807095135454128,0.0,0.0,0.0,-0.1921215574127691,-0.317,-0.1921215574127691,2.0,4.686847949492002,0.0,-0.19199764467541952,0.0,0.0,0.0,0.0,0.0,12.085986371991138,0.0,1.5
C,4.0,3.0,3.0,4.0,5.0,0.77,5.625098830242896,6.90975,0.0,0.6057345075626279,1.6508882811115204,0.0,0.0,0.0,0.3842808133610882,0.634,0.3842808133610882,2.0,0.0,0.0,0.38403101284493996,0.0,0.0,0.0,0.0,0.0,11.782666757310766,0.0,1.7
F,1.0,3.0,3.0,7.0,6.0,0.72,5.248942463011001,4.134874999999999,0.0,0.8838687300351366,1.131389725666895,0.0,0.0,0.0,-0.1921333004368746,-0.317,-0.1921333004368746,2.0,4.686710821121751,0.0,-0.19200890209565116,0.0,0.0,0.0,0.0,0.0,12.085840442673218,0.0,1.5
F,1.0,3.0,3.0,7.0,6.0,0.72,5.8319259777538335,4.134874999999999,0.0,0.8846022679998893,1.130451544354536,0.0,0.0,0.0,-0.1921333004368746,-0.317,-0.1921333004368746,2.0,4.686710821121751,0.0,-0.19200890209565116,0.0,0.0,0.0,0.0,0.0,12.085840442673218,0.0,1.5
C,4.0,3.0,3.0,4.0,6.0,0.77,7.054334415804229,6.775624999999999,0.0,0.6336924057213655,1.5780526813504214,0.0,0.0,0.0,0.38439521967418777,0.634,0.38439521967418777,2.0,0.0,0.0,0.38413615617495894,0.0,0.0,0.0,0.0,0.0,11.783783816270164,0.0,1.7
F,1.0,3.0,3.0,7.0,7.0,0.72,7.229648790916471,4.0678125000000005,0.0,1.0265336747702418,0.9741521633216947,0.0,0.0,0.0,-0.1921311687934944,-0.317,-0.1921311687934944,2.0,4.686735713126867,0.0,-0.1920072198565778,0.0,0.0,0.0,0.0,0.0,12.085862249408388,0.0,1.5
F,1.0,3.0,3.0,7.0,7.0,0.72,7.740794902333998,4.0678125000000005,0.0,1.0007768539668562,0.9992237490667605,0.0,0.0,0.0,-0.1921311687934944,-0.317,-0.1921311687934944,2.0,4.686735713126867,0.0,-0.1920072198565778,0.0,0.0,0.0,0.0,0.0,12.085862249408388,0.0,1.5
C,4.0,3.0,3.0,4.0,7.0,0.77,7.995368489944663,6.481312499999999,0.0,0.6475067009404618,1.5443855616437085,0.0,0.0,0.0,0.38711158929783573,0.634,0.38711158929783573,2.0,0.0,0.0,0.38680132334994866,0.0,0.0,0.0,0.0,0.0,11.81211284419364,0.0,1.7
F,1.0,3.0,3.0,7.0,8.0,0.72,9.210958721001846,3.9206562499999995,0.0,1.0733756155095884,0.9316403182172598,0.0,0.0,0.0,-0.19199913268035268,-0.317,-0.19199913268035268,2.0,4.688277649326356,0.0,-0.19188616381560833,0.0,0.0,0.0,0.0,0.0,12.087431523839365,0.0,1.5
F,1.0,3.0,3.0,7.0,8.0,0.72,7.784234036178511,3.9206562499999995,0.0,1.0133188494055045,0.9868562107442109,0.0,0.0,0.0,-0.19199913268035268,-0.317,-0.19199913268035268,2.0,4.688277649326356,0.0,-0.19188616381560833,0.0,0.0,0.0,0.0,0.0,12.087431523839365,0.0,1.5
C,4.0,3.0,3.0,4.0,8.0,0.77,8.317674652208993,5.879656249999999,0.0,0.6661594972334035,1.501142000006086,0.0,0.0,0.0,0.4089052813900671,0.634,0.4089052813900671,2.0,0.0,0.0,0.4087062297528653,0.0,0.0,0.0,0.0,0.0,12.045959859740252,0.0,1.7
F,1.0,3.0,3.0,7.0,9.0,0.72,8.6720210597069,3.6198281249999993,0.0,1.0531043386616048,0.9495735258966881,0.0,0.0,0.0,-0.1889240070421461,-0.317,-0.1889240070421461,2.0,4.724245415277225,0.0,-0.18889105031530173,0.0,0.0,0.0,0.0,0.0,12.126279357867164,0.0,1.5
F,1.0,3.0,3.0,7.0,9.0,0.72,7.3835749200505845,3.6198281249999993,0.0,0.981241761997956,1.019116836164667,0.0,0.0,0.0,-0.1889240070421461,-0.317,-0.1889240070421461,2.0,4.724245415277225,0.0,-0.18889105031530173,0.0,0.0,0.0,0.0,0.0,12.126279357867164,0.0,1.5
C,4.0,3.0,3.0,4.0,9.0,0.77,9.595292594288097,4.669828125000001,0.0,0.7620679630517835,1.3122189207316786,0.0,0.0,0.0,0.45998275245579956,0.9510000000000001,0.45998275245579956,2.0,0.0,0.0,0.46033662023003996,0.0,0.0,0.0,0.0,0.0,12.604280605090421,0.0,1.7
F,1.0,3.0,3.0,7.0,10.0,0.72,10.627133572605551,3.014914062500001,0.0,1.2656002689182235,0.7901388965844276,0.0,0.0,0.0,-0.16476279209990405,-0.317,-0.16476279209990405,2.0,5.010581398607289,0.0,-0.16480438456486363,0.0,0.0,0.0,0.0,0.0,12.440199994523505,0.0,1.5
F,1.0,3.0,3.0,7.0,10.0,0.72,9.584253468058948,3.014914062500001,0.0,1.242889729438327,0.8045766058843442,0.0,0.0,0.0,-0.16476279209990405,-0.317,-0.16476279209990405,2.0,5.010581398607289,0.0,-0.16480438456486363,0.0,0.0,0.0,0.0,0.0,12.440199994523505,0.0,1.5
F,1.0,3.0,3.0,7.0,10.0,0.72,10.105019203346425,3.014914062500001,0.0,1.3548272970113606,0.7381014555921032,0.0,0.0,0.0,-0.16476279209990405,-0.317,-0.16476279209990405,2.0,5.010581398607289,0.0,-0.16480438456486363,0.0,0.0,0.0,0.0,0.0,12.440199994523505,0.0,1.5
