SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
C,1.0,2.0,2.0,4.0,0.0,0.77,0.0,5.672578125000001,0.0,1.7876450950116898,0.5593951521979595,0.0,0.0,0.0,0.0010718183382091991,0.0,0.0010718183382091991,2.0,5.988501748083427,0.0,8.449359863616809E-4,0.0,0.0,0.0,0.0,0.0,8.79787588140729,0.0,1.7
C,3.0,2.0,2.0,4.0,1.0,0.77,1.3438535820542354,7.432156250000002,0.0,1.1249394158829247,0.8889367603989019,0.0,0.0,0.0,0.04192852011091774,-0.17500000000000002,0.04192852011091774,2.0,6.31590368602904,0.0,0.04121604201536595,0.0,0.0,0.0,0.0,0.0,9.176698642383522,0.0,1.7
C,1.0,3.0,3.0,4.0,2.0,0.77,2.4939497629262704,5.809828125000001,0.0,1.9217206893417984,0.5203669844146322,0.0,0.0,0.0,0.037138337495307684,0.135,0.037138337495307684,2.0,0.0,0.0,0.03660994281955392,0.0,0.0,0.0,0.0,0.0,8.318599016360416,0.0,1.7
C,3.0,2.0,2.0,4.0,2.0,0.77,2.4287016572646385,6.998062500000001,0.0,0.9391038758176931,1.0648449290333124,0.0,0.0,0.045518663539730525,0.2909030440093401,0.7800000000000001,0.33642170754907064,2.0,8.451032826161034,0.0,0.2917323594461868,0.0,0.0,0.0,0.0,0.0,11.637458322055998,0.0,1.7
O,1.0,2.0,2.0,6.0,3.0,0.73,2.8185036703896627,4.420031250000002,0.0,1.3403741858178322,0.7460603244830829,0.0,0.0,-0.10376407462050385,-0.2606383391402248,-0.5920000000000001,-0.3644024137607286,2.0,8.406733478055644,0.0,-0.25951305026544813,0.0,0.0,0.0,0.0,0.0,13.522968137770766,0.0,1.55
O,2.0,3.0,3.0,6.0,3.0,0.73,3.5710590950024894,6.636000000000001,0.0,1.145108222917826,0.8732799048913658,0.0,0.0,0.05824541108077333,-0.2981963037792998,-0.391,-0.23995089269852646,2.0,4.1177316499928445,0.0,-0.29808268427721807,0.0,0.0,0.0,0.0,0.0,10.45227778760396,0.0,1.55
C,2.0,3.0,3.0,4.0,4.0,0.77,4.786281234946396,6.8139375000000015,0.0,1.1124602277361473,0.8989085407889112,0.0,0.0,0.0,0.15812160560080615,0.243,0.15812160560080615,2.0,0.0,0.0,0.15783286238923203,0.0,0.0,0.0,0.0,0.0,9.475738756139108,0.0,1.7
C,2.0,3.0,3.0,4.0,5.0,0.77,5.386047962096142,6.977843750000002,0.0,0.9713139023341234,1.0295332925812575,0.0,0.0,0.0,0.10684893532084684,0.0,0.10684893532084684,2.0,0.0,0.0,0.10517693415328479,0.0,0.0,0.0,0.0,0.0,8.966321167985576,0.0,1.7
C,4.0,3.0,3.0,4.0,6.0,0.77,6.7981262080076155,6.809671874999999,0.0,0.7494669797518433,1.3342815988118795,0.0,0.0,0.0,0.32672911322594095,0.634,0.32672911322594095,2.0,0.0,0.0,0.3267200202057931,0.0,0.0,0.0,0.0,0.0,11.179972212103335,0.0,1.7
F,1.0,3.0,3.0,7.0,7.0,0.72,6.943111919737432,4.084835937499999,0.0,1.1212889299633302,0.8918307969317981,0.0,0.0,0.0,-0.19862725358619193,-0.317,-0.19862725358619193,2.0,4.611118089021038,0.0,-0.19811931984331274,0.0,0.0,0.0,0.0,0.0,12.006717842077977,0.0,1.5
