SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
O,1.0,3.0,3.0,6.0,0.0,0.73,0.0,3.78909375,0.0,1.895083208616842,0.5276813152335758,0.0,0.0,0.0,-0.21450770060746413,-1.912,-0.21450770060746413,2.0,5.059059181330154,0.0,-0.21407912450309208,0.0,0.0,0.0,0.0,0.0,11.477801232871784,0.0,1.55
C,2.0,3.0,3.0,4.0,1.0,0.77,1.42590239848315,5.269687500000002,0.0,1.3045542334300004,0.7665453642128385,0.0,0.0,0.0,0.25488188789368676,0.456,0.25488188789368676,2.0,0.0,0.0,0.2540295761773078,0.0,0.0,0.0,0.0,0.0,10.433309837384593,0.0,1.7
C,4.0,3.0,3.0,4.0,2.0,0.77,2.4765936000886377,5.964124999999999,0.0,0.8441492754083977,1.1846246026998033,0.0,0.0,0.0,0.35423218928660694,0.634,0.35423218928660694,2.0,0.0,0.0,0.3540656722846389,0.0,0.0,0.0,0.0,0.0,11.466004372118887,0.0,1.7
F,1.0,3.0,3.0,7.0,3.0,0.72,3.618565273696192,3.6620624999999998,0.0,1.4195898447135762,0.7044288205666653,0.0,0.0,0.0,-0.1955667828524617,-0.317,-0.1955667828524617,2.0,4.646683751698768,0.0,-0.19533010634513812,0.0,0.0,0.0,0.0,0.0,12.042813421647331,0.0,1.5
F,1.0,3.0,3.0,7.0,3.0,0.72,2.833656955243524,3.6620624999999998,0.0,1.3925817318619993,0.7180907067213324,0.0,0.0,0.0,-0.1955667828524617,-0.317,-0.1955667828524617,2.0,4.646683751698768,0.0,-0.19533010634513812,0.0,0.0,0.0,0.0,0.0,12.042813421647331,0.0,1.5
C,4.0,3.0,3.0,4.0,3.0,0.77,3.062231356380507,6.092625,0.0,0.7802302791109148,1.2816728942377325,0.0,0.0,0.0,0.3812086583250118,0.634,0.3812086583250118,2.0,0.0,0.0,0.3810395795818927,0.0,0.0,0.0,0.0,0.0,11.750902723632713,0.0,1.7
F,1.0,3.0,3.0,7.0,4.0,0.72,2.7574542625399974,3.7263125,0.0,1.2796656640053772,0.7814541158117672,0.0,0.0,0.0,-0.19227148149005918,-0.317,-0.19227148149005918,2.0,4.68509733888387,0.0,-0.19213471891687395,0.0,0.0,0.0,0.0,0.0,12.084209525993941,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,3.521300738363595,3.7263125,0.0,1.3469633535929437,0.742410695385706,0.0,0.0,0.0,-0.19227148149005918,-0.317,-0.19227148149005918,2.0,4.68509733888387,0.0,-0.19213471891687395,0.0,0.0,0.0,0.0,0.0,12.084209525993941,0.0,1.5
C,4.0,3.0,3.0,4.0,4.0,0.77,4.4612743896783575,5.7194375,0.0,0.8031225587839101,1.245139971555776,0.0,0.0,0.0,0.38413590252185703,0.634,0.38413590252185703,2.0,0.0,0.0,0.38389790483086833,0.0,0.0,0.0,0.0,0.0,11.78125265685441,0.0,1.7
F,1.0,3.0,3.0,7.0,5.0,0.72,4.727519291340862,3.53971875,0.0,1.3291822369194222,0.7523422840179154,0.0,0.0,0.0,-0.1921359926431139,-0.317,-0.1921359926431139,2.0,4.686679383286104,0.0,-0.192011025361195,0.0,0.0,0.0,0.0,0.0,12.085812918964644,0.0,1.5
F,1.0,3.0,3.0,7.0,5.0,0.72,5.1880382593038,3.53971875,0.0,1.3567898071276716,0.7370338388058819,0.0,0.0,0.0,-0.1921359926431139,-0.317,-0.1921359926431139,2.0,4.686679383286104,0.0,-0.192011025361195,0.0,0.0,0.0,0.0,0.0,12.085812918964644,0.0,1.5
C,3.0,3.0,3.0,4.0,5.0,0.77,5.406941210148303,4.65796875,0.0,1.0094353385863415,0.9906528548925628,0.0,0.0,0.0,0.38426475747905836,0.634,0.38426475747905836,2.0,0.0,0.0,0.38401635171608567,0.0,0.0,0.0,0.0,0.0,11.782510998518092,0.0,1.7
F,1.0,3.0,3.0,7.0,6.0,0.72,6.6355595310418245,3.0089843750000007,0.0,1.7310072028961292,0.5776983471396947,0.0,0.0,0.0,-0.1921335904637437,-0.317,-0.1921335904637437,2.0,4.686707434372413,0.0,-0.19200912942064371,0.0,0.0,0.0,0.0,0.0,12.085837495877902,0.0,1.5
F,1.0,3.0,3.0,7.0,6.0,0.72,5.3068766360261295,3.0089843750000007,0.0,1.573152758224104,0.6356661772178291,0.0,0.0,0.0,-0.1921335904637437,-0.317,-0.1921335904637437,2.0,4.686707434372413,0.0,-0.19200912942064371,0.0,0.0,0.0,0.0,0.0,12.085837495877902,0.0,1.5
