SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
O,1.0,2.0,2.0,6.0,0.0,0.73,0.0,5.0690937499999995,0.0,1.5432749825352976,0.6479726628868152,0.0,0.0,-0.04436274358021577,-0.2843699317778918,-0.5920000000000001,-0.3287326753581076,2.0,8.217727481662545,0.0,-0.2836011337000159,0.0,0.0,0.0,0.0,0.0,13.196942279703672,0.0,1.55
C,3.0,2.0,2.0,4.0,1.0,0.77,1.2351479789887525,8.2961875,0.0,0.9750267841587025,1.0256128511001321,0.0,0.0,0.04436274358021577,0.2554074559446391,0.5290000000000001,0.29977019952485484,2.0,8.131933084632088,0.0,0.2551413027323537,0.0,0.0,0.0,0.0,0.0,11.266213538849078,0.0,1.7
C,3.0,2.0,2.0,4.0,2.0,0.77,2.3461432373152324,9.341125000000002,0.0,0.9682162884213343,1.0328270779564024,0.0,0.0,0.0,0.042589058516627844,-0.032,0.042589058516627844,2.0,6.321250060173205,0.0,0.0420514743109877,0.0,0.0,0.0,0.0,0.0,9.184589913580913,0.0,1.7
C,2.0,2.0,2.0,4.0,3.0,0.77,3.6282586387963027,8.09575,0.0,1.1707644305276173,0.8541427924568391,0.0,0.0,0.0,0.0032243781482941387,0.0,0.0032243781482941387,2.0,6.005589488147993,0.0,0.0030898519351640137,0.0,0.0,0.0,0.0,0.0,8.818811836285048,0.0,1.7
C,2.0,2.0,2.0,4.0,4.0,0.77,4.767869003024307,7.467062500000003,0.0,1.3636758904041992,0.7333120773320967,0.0,0.0,0.0,1.0493427803843244E-4,0.0,1.0493427803843244E-4,2.0,5.980832150186578,0.0,9.415195387635639E-5,0.0,0.0,0.0,0.0,0.0,8.790877509595658,0.0,1.7
C,2.0,2.0,2.0,4.0,5.0,0.77,4.972631108377134,7.15271875,0.0,1.4208678936767043,0.7037951976044396,0.0,0.0,0.0,2.986500817723103E-6,0.0,2.986500817723103E-6,2.0,5.980023682968788,0.0,2.3047753130397628E-6,0.0,0.0,0.0,0.0,0.0,8.790021480513937,0.0,1.7
C,2.0,2.0,2.0,4.0,4.0,0.77,4.138808124327581,7.467062500000001,0.0,1.3911581427116864,0.7188255377284214,0.0,0.0,0.0,1.0493427803843244E-4,0.0,1.0493427803843244E-4,2.0,5.980832150186578,0.0,9.415195387635637E-5,0.0,0.0,0.0,0.0,0.0,8.790877509595658,0.0,1.7
C,2.0,2.0,2.0,4.0,3.0,0.77,2.745777052129324,8.09575,0.0,1.2273022865307213,0.8147951902108417,0.0,0.0,0.0,0.0032243781482941387,0.0,0.0032243781482941387,2.0,6.005589488147993,0.0,0.0030898519351640137,0.0,0.0,0.0,0.0,0.0,8.818811836285048,0.0,1.7
C,4.0,3.0,3.0,4.0,2.0,0.77,2.4205675243628297,7.572343750000001,0.0,0.9937188186325062,1.006320883986214,0.0,0.0,0.0,0.41205151542132645,1.0330000000000001,0.41205151542132645,2.0,0.0,0.0,0.4123948079083909,0.0,0.0,0.0,0.0,0.0,12.08551495446785,0.0,1.7
F,1.0,3.0,3.0,7.0,3.0,0.72,3.4973376216773815,4.466171875,0.0,1.6132086976327473,0.6198825988648702,0.0,0.0,0.0,-0.1726955543097588,-0.317,-0.1726955543097588,2.0,4.915838542703798,0.0,-0.1725917847243892,0.0,0.0,0.0,0.0,0.0,12.338413886363757,0.0,1.5
F,1.0,3.0,3.0,7.0,3.0,0.72,2.758289479006872,4.466171875,0.0,1.757284222140348,0.5690599092627223,0.0,0.0,0.0,-0.1726955543097588,-0.317,-0.1726955543097588,2.0,4.915838542703798,0.0,-0.1725917847243892,0.0,0.0,0.0,0.0,0.0,12.338413886363757,0.0,1.5
Cl,1.0,3.0,3.0,7.0,3.0,0.99,3.42106138062444,5.489671874999999,0.0,1.6349285555294264,0.6116475222222647,0.0,0.0,0.0,-0.08694860083866691,-0.304,-0.08694860083866691,3.0,5.585997886286755,0.0,-0.08717319435633177,0.0,0.0,0.0,0.0,0.0,11.376532511888566,0.0,1.8
